prot_IDs	usage
prot_M7WUY3_exchange	0.163683839003779
prot_M7WV85_exchange	0.0058430609635884
prot_M7WVH1_exchange	0
prot_M7WVH5_exchange	0
prot_M7WVH9_exchange	0
prot_M7WVP5_exchange	0
prot_M7WVW2_exchange	0.11359322994724
prot_M7WVW4_exchange	0
prot_M7WW26_exchange	0
prot_M7WW40_exchange	0.990000000000262
prot_M7WW42_exchange	0.335125913522642
prot_M7WW46_exchange	0
prot_M7WW56_exchange	0.0235406967185664
prot_M7WW95_exchange	0
prot_M7WWD6_exchange	0
prot_M7WWF5_exchange	0
prot_M7WWF7_exchange	0
prot_M7WWJ6_exchange	0.0991221206416107
prot_M7WWP7_exchange	0
prot_M7WWQ2_exchange	0.0252756947964436
prot_M7WWV0_exchange	0.028690827823283
prot_M7WWW0_exchange	0.00917906218351524
prot_M7WWZ0_exchange	0
prot_M7WX06_exchange	0
prot_M7WX10_exchange	0
prot_M7WX25_exchange	0.0124400934187277
prot_M7WX37_exchange	0
prot_M7WX81_exchange	0
prot_M7WX90_exchange	0
prot_M7WXC3_exchange	0.0074907724421126
prot_M7WXI4_exchange	0
prot_M7WXK0_exchange	0.0122247336986484
prot_M7WXK9_exchange	0.00845677717502847
prot_M7WXL1_exchange	0
prot_M7WXL3_exchange	0
prot_M7WXM9_exchange	0.278616056409583
prot_M7WXP1_exchange	0.671786369049238
prot_M7WXR0_exchange	0
prot_M7WXS9_exchange	1.21931844778673e-05
prot_M7WXZ0_exchange	0
prot_M7WY92_exchange	1
prot_M7WYE8_exchange	0.218919611868894
prot_M7WYG5_exchange	0
prot_M7WYH9_exchange	0
prot_M7WYL9_exchange	0.00187976553700647
prot_M7WYU1_exchange	0
prot_M7WYV4_exchange	0
prot_M7WYZ4_exchange	0.990001557723928
prot_M7WYZ8_exchange	0.000291875315919218
prot_M7WZ16_exchange	0
prot_M7WZ39_exchange	0
prot_M7WZ44_exchange	0.00953471792076933
prot_M7WZ93_exchange	1
prot_M7WZC2_exchange	0
prot_M7WZC3_exchange	1
prot_M7WZE5_exchange	0
prot_M7WZG4_exchange	0
prot_M7WZJ7_exchange	0.0923622581341304
prot_M7WZV2_exchange	0
prot_M7X080_exchange	0
prot_M7X0B3_exchange	0
prot_M7X0E7_exchange	0
prot_M7X0J8_exchange	0
prot_M7X0P4_exchange	0.0627197669355956
prot_M7X0P7_exchange	0
prot_M7X0R7_exchange	0.37961683142139
prot_M7X0T7_exchange	0.0977480663567077
prot_M7X0Y9_exchange	0
prot_M7X0Z1_exchange	0
prot_M7X100_exchange	0
prot_M7X101_exchange	0
prot_M7X109_exchange	0.192231338193036
prot_M7X137_exchange	0.0210415410536985
prot_M7X192_exchange	0
prot_M7X195_exchange	0.0260347660120033
prot_M7X197_exchange	0
prot_M7X1C7_exchange	0
prot_M7X1E3_exchange	0.0439496414303465
prot_M7X1K7_exchange	0
prot_M7X1K9_exchange	0
prot_M7X1R6_exchange	0.0452883408770014
prot_M7X1T3_exchange	0
prot_M7X1X8_exchange	0
prot_M7X256_exchange	0
prot_M7X2B5_exchange	0.000124327410673835
prot_M7X2E6_exchange	0.000663781358143842
prot_M7X2F3_exchange	0.99
prot_M7X2H6_exchange	0
prot_M7X2J2_exchange	0.0189814534850274
prot_M7X2V8_exchange	0
prot_M7X2Z7_exchange	0.0027525432286351
prot_M7X302_exchange	0
prot_M7X304_exchange	0
prot_M7X369_exchange	0.0622129640795809
prot_M7X3A8_exchange	0
prot_M7X3F9_exchange	0.00276862639001031
prot_M7X3G0_exchange	0
prot_M7X3I4_exchange	4.52519402394593e-06
prot_M7X3J1_exchange	0
prot_M7X3P6_exchange	0
prot_M7X3P9_exchange	0
prot_M7X3R7_exchange	0.0991221206416107
prot_M7X3V9_exchange	0.020138028284808
prot_M7X3Y4_exchange	0
prot_M7X3Z4_exchange	0.0797031010002593
prot_M7X413_exchange	0.0036987290060927
prot_M7X422_exchange	0
prot_M7X429_exchange	0
prot_M7X450_exchange	0
prot_M7X456_exchange	0
prot_M7X476_exchange	9.40267934648812e-05
prot_M7X4A4_exchange	0.239090307243481
prot_M7X4E5_exchange	0.000997982730568499
prot_M7X4H7_exchange	0.00652027787852722
prot_M7X4I3_exchange	0
prot_M7X4L7_exchange	0.0014759801856087
prot_M7X4N6_exchange	0
prot_M7X4V7_exchange	0
prot_M7X4W9_exchange	0
prot_M7X4X3_exchange	0.00193817054108634
prot_M7X4Z9_exchange	0
prot_M7X560_exchange	0.175643308326442
prot_M7X586_exchange	0
prot_M7X597_exchange	0
prot_M7X5E3_exchange	0
prot_M7X5F4_exchange	1
prot_M7X5G5_exchange	1
prot_M7X5H7_exchange	0
prot_M7X5J0_exchange	0
prot_M7X5K1_exchange	0
prot_M7X5Q7_exchange	0
prot_M7X5V2_exchange	0
prot_M7X5X1_exchange	0
prot_M7X622_exchange	0
prot_M7X655_exchange	0
prot_M7X688_exchange	0
prot_M7X689_exchange	0.00672684312520195
prot_M7X693_exchange	0
prot_M7X6B9_exchange	0
prot_M7X6F0_exchange	0.025880494903388
prot_M7X6G2_exchange	0.0418176274131273
prot_M7X6H1_exchange	0.00394370579519175
prot_M7X6L4_exchange	0
prot_M7X6L5_exchange	0
prot_M7X6L8_exchange	0.0207337232504971
prot_M7X6P0_exchange	0
prot_M7X6P2_exchange	0
prot_M7X6P6_exchange	0
prot_M7X6S3_exchange	0.292382768341261
