prot_IDs	usage
prot_M7WXC3_exchange	0.0018346856020434
prot_M7WXK0_exchange	0.00414359890438299
prot_M7WXK9_exchange	0.00136950982636922
prot_M7WXL1_exchange	0
prot_M7WXL3_exchange	0
prot_M7WXM9_exchange	0.0317376757156171
prot_M7WXN3_exchange	0
prot_M7WXR0_exchange	0
prot_M7WXS9_exchange	0
prot_M7WXZ0_exchange	0
prot_M7WY92_exchange	0
prot_M7WYE8_exchange	0.0921831090445386
prot_M7WYG5_exchange	0
prot_M7WYL9_exchange	0.000854500178351065
prot_M7WYU1_exchange	0
prot_M7WYU3_exchange	0
prot_M7WYV4_exchange	0
prot_M7WYZ8_exchange	0.000231164397218917
prot_M7WZ16_exchange	0
prot_M7WZ39_exchange	0
prot_M7WZ44_exchange	0.0137613435554294
prot_M7WZC3_exchange	0.124586137592723
prot_M7WZE5_exchange	0
prot_M7WZG4_exchange	0
prot_M7WZJ7_exchange	0.0493145683907902
prot_M7WZV2_exchange	0
prot_M7X080_exchange	0
prot_M7X0B3_exchange	0
prot_M7X0E7_exchange	0
prot_M7X0J8_exchange	0
prot_M7X0P4_exchange	0.0228361757529854
prot_M7X0P7_exchange	0
prot_M7X0R7_exchange	0
prot_M7X0T7_exchange	0.125562867312726
prot_M7X0Y9_exchange	0
prot_M7X0Z1_exchange	0
prot_M7X101_exchange	0
prot_M7X109_exchange	0.356741085939043
prot_M7X121_exchange	0
prot_M7X137_exchange	0.0086460954950136
prot_M7X192_exchange	0
prot_M7X1C7_exchange	0
prot_M7X1E3_exchange	0.025151024567878
prot_M7X1K9_exchange	0
prot_M7X1R6_exchange	0.0145275583692281
prot_M7X1T3_exchange	0
prot_M7X1X8_exchange	0
prot_M7X2B5_exchange	3.74681681900154e-05
prot_M7X2E6_exchange	0.000546944549018331
prot_M7X2F3_exchange	0.247732042288787
prot_M7X2H6_exchange	0
prot_M7X2J2_exchange	0.0298098478187864
prot_M7X2V8_exchange	0
prot_M7X2Z7_exchange	0.00176454266450723
prot_M7X302_exchange	0
prot_M7X304_exchange	0
prot_M7X369_exchange	0.0254379844940894
prot_M7X3A8_exchange	0
prot_M7X3C1_exchange	0
prot_M7X3F9_exchange	0.000970640046397147
prot_M7X3G0_exchange	0
prot_M7X3J1_exchange	0
prot_M7X3R7_exchange	0.0667449108713599
prot_M7X3V9_exchange	0.0148677793825205
prot_M7X3Z4_exchange	0.0139219549695949
prot_M7X413_exchange	0.0012566472549213
prot_M7X422_exchange	0
prot_M7X429_exchange	0
prot_M7X456_exchange	0
prot_M7X476_exchange	5.12269949093841e-05
prot_M7X4A4_exchange	0.102725689247809
prot_M7X4E5_exchange	0
prot_M7X4H7_exchange	0.00638656762252813
prot_M7X4L7_exchange	0
prot_M7X4N6_exchange	0
prot_M7X4W9_exchange	0
prot_M7X4X3_exchange	0.000964689452370848
prot_M7X560_exchange	0.128964825356426
prot_M7X586_exchange	0
prot_M7X5E3_exchange	0
prot_M7X5F4_exchange	0.0360936504360436
prot_M7X5G5_exchange	1
prot_M7X5H7_exchange	0.0339636084884988
prot_M7X5J0_exchange	0
prot_M7X5V2_exchange	0
prot_M7X622_exchange	0
prot_M7X688_exchange	0
prot_M7X689_exchange	0.0030874010444844
prot_M7X693_exchange	0
prot_M7X6B9_exchange	0.0044008086210256
prot_M7X6F0_exchange	0.0721701592811312
prot_M7X6G2_exchange	0.0223629954816855
prot_M7X6H1_exchange	0.000964734697010631
prot_M7X6L4_exchange	0
prot_M7X6L5_exchange	0
prot_M7X6P0_exchange	0
prot_M7X6P2_exchange	0
prot_M7X6S3_exchange	0.138275146968486
prot_M7X6U2_exchange	0.0621037766302063
prot_M7X6U6_exchange	0.0465324685215854
prot_M7X6W7_exchange	0
prot_M7X6W8_exchange	0.128964825356426
prot_M7X6X3_exchange	0.154232516929418
prot_M7X6Z4_exchange	1.01150963859219e-06
prot_M7X711_exchange	0.00154718685179876
prot_M7X749_exchange	0.014627539673966
prot_M7X774_exchange	0
prot_M7X791_exchange	0
prot_M7X7A4_exchange	0
prot_M7X7L3_exchange	0.00422907182905154
prot_M7X7Q0_exchange	0.0798840236913164
prot_M7X7Q5_exchange	0
prot_M7X7R6_exchange	0.0696172163186866
prot_M7X7W6_exchange	0
prot_M7X852_exchange	0.00151976139730949
prot_M7X896_exchange	0
prot_M7X8C7_exchange	0
prot_M7X8E9_exchange	0
prot_M7X8V9_exchange	0.0400798447024218
prot_M7X998_exchange	9.63849084782752e-05
prot_M7XA01_exchange	0
prot_M7XAJ6_exchange	1
prot_M7XB28_exchange	0.0561341039029741
prot_M7XB86_exchange	0
prot_M7XBA0_exchange	0.164344697119197
prot_M7XCG8_exchange	3.80544013803001e-05
prot_M7XCQ6_exchange	0
prot_M7XCR6_exchange	0
prot_M7XCY6_exchange	0.00861597996763516
prot_M7XD32_exchange	0
prot_M7XD79_exchange	0.0201844490960025
prot_M7XE28_exchange	0
prot_M7XE29_exchange	0.0200951451347992
prot_M7XE45_exchange	0
prot_M7XEA2_exchange	0.00046043334954724
prot_M7XEG0_exchange	0.00866837250175039
prot_M7XEQ0_exchange	0
prot_M7XEQ5_exchange	0
prot_M7XEU6_exchange	0.0165927718295308
prot_M7XEY0_exchange	0.000840704951357962
prot_M7XEY4_exchange	0.0196810882123286
prot_M7XF32_exchange	0.128964825356426
prot_M7XF80_exchange	0
prot_M7XFE4_exchange	0
prot_M7XFN1_exchange	0
prot_M7XFR0_exchange	0.000589487449616174
prot_M7XFW1_exchange	0
prot_M7XFZ0_exchange	0.00991479831973285
prot_M7XG92_exchange	0
prot_M7XGF4_exchange	0
prot_M7XGH5_exchange	0
prot_M7XGI7_exchange	0.564594334238004
prot_M7XGU7_exchange	0.0596010761109341
prot_M7XH05_exchange	0
prot_M7XH40_exchange	0
prot_M7XHB5_exchange	1
prot_M7XHE8_exchange	0
prot_M7XHF8_exchange	0.00670754725184331
prot_M7XHL0_exchange	0.0328130227480681
prot_M7XHL1_exchange	0
prot_M7XHM9_exchange	0
prot_M7XHN3_exchange	0.00679185598537722
prot_M7XHQ6_exchange	0
prot_M7XHV2_exchange	0.332358334809232
prot_M7XI04_exchange	1
prot_M7XI20_exchange	0
prot_M7XI95_exchange	1
prot_M7XIA6_exchange	0.00189479488905111
prot_M7XIC1_exchange	0
prot_M7XID1_exchange	0
prot_M7XIE8_exchange	0.901787003411332
prot_M7XIH3_exchange	0
prot_M7XII3_exchange	0
prot_M7XII9_exchange	0
prot_M7XIT2_exchange	0.512497449473178
prot_M7XIT7_exchange	0
prot_M7XIZ5_exchange	0
prot_M7XJ70_exchange	0.536375331440377
prot_M7XJ78_exchange	0
prot_M7XJD3_exchange	0
prot_M7XJI6_exchange	0
prot_M7XJJ4_exchange	0.128964825356426
prot_M7XJK5_exchange	0.0121779650312972
prot_M7XJM1_exchange	0
prot_M7XJX2_exchange	0.0166007342154704
prot_M7XK01_exchange	0
prot_M7XK58_exchange	0
prot_M7XK83_exchange	0.0723995259007611
prot_M7XK91_exchange	0.00158297496304911
prot_M7XKA2_exchange	0
prot_M7XKA8_exchange	0.0667449108713599
prot_M7XKF0_exchange	0.334310327874785
prot_M7XKI3_exchange	0.00189061791749555
prot_M7XKI7_exchange	0
prot_M7XKJ8_exchange	0.0667449108713599
prot_M7XKN2_exchange	0
prot_M7XKN4_exchange	0
prot_M7XKV7_exchange	0.859013197469598
prot_M7XKW6_exchange	0.00186356301983392
prot_M7XKX2_exchange	0
prot_M7XL11_exchange	0
prot_M7XLF1_exchange	0
prot_M7XLR4_exchange	0
prot_M7XLR5_exchange	0
prot_M7XLS6_exchange	0
prot_M7XM07_exchange	0.0202348962141082
prot_M7XM89_exchange	0.00777397034755266
prot_M7XMA7_exchange	0.277238100846795
prot_M7XMJ4_exchange	0.0667449108713599
prot_M7XMK5_exchange	0
prot_M7XMV4_exchange	0
prot_M7XN27_exchange	0
prot_M7XN51_exchange	0
prot_M7XN88_exchange	0.648164038601712
prot_M7XN95_exchange	0.0027930788287512
prot_M7XNE0_exchange	0
prot_M7XNG2_exchange	0
prot_M7XNL9_exchange	0.00585594390164624
prot_M7XNP4_exchange	0
prot_M7XNS5_exchange	0.0797501380088671
prot_M7XP29_exchange	0
prot_M7XPA1_exchange	0.00815863942354927
prot_M7XPE3_exchange	0.00142755643449612
prot_M7XPG3_exchange	0
prot_M7XPM3_exchange	0
prot_M7XPP0_exchange	0
prot_M7XPQ0_exchange	0
prot_M7XPW4_exchange	0
prot_M7XQ01_exchange	0.0428793217919274
prot_M7XQ28_exchange	0.121458953396721
prot_M7XQ37_exchange	0
prot_M7XRK5_exchange	0
prot_M7XRP3_exchange	0.153295254958276
prot_M7XRQ3_exchange	0.00123294110027193
prot_M7XS16_exchange	0
prot_M7XSC4_exchange	0
prot_M7XSX2_exchange	0
prot_M7XTB2_exchange	0
prot_M7XTU8_exchange	0.00425970796385695
prot_M7XTZ9_exchange	0
prot_M7XUQ1_exchange	0.000840704951357962
prot_M7XUQ9_exchange	0
prot_M7XUW4_exchange	0
prot_M7XUZ4_exchange	0.0614862604815172
prot_M7XV41_exchange	0.299438410389289
prot_M7XVT2_exchange	0
prot_M7XVW7_exchange	0.256512408801814
prot_M7XW21_exchange	0.0159517248990035
prot_M7XWU8_exchange	0.0265284894434927
prot_M7XX64_exchange	0
prot_M7XXN8_exchange	0.0214996780112691
prot_M7XXQ5_exchange	0
prot_M7XXS3_exchange	0
prot_M7XYF6_exchange	0
prot_M7XYM0_exchange	0.0816540132970465
prot_M7XYT4_exchange	0
prot_M7XZ23_exchange	5.33148396578195e-05
