protein_IDs	previous_values	modified_values	flex_Mass
prot_M7WJE8	6.05584113995436e-08	5.99528272857315e-05	0.00247686634051479
prot_M7WS89	5.34621091409214e-07	0.00052927488046338	0.0199709848879076
prot_M7WW40	9.44256553961079e-07	0.000934813988452188	0.0788773271009521
prot_M7XI04	4.39061777375918e-07	0.000434671159564524	0.0610009294394596
prot_M7XI95	7.07039232178896e-07	0.000699980037385973	0.0425488459296435
prot_M7XJ70	4.03670072405328e-07	0.000399633371681275	0.0214174997559931
prot_M7XKF0	0.000606259658172247	0.00194312882254428	0.0529614890279122
prot_M7XKV7	9.31675758019634e-08	9.22359000435551e-05	0.0135737449481268
