ID.10,fluxes_cobra
r_1689_REV,0.0
r_1691_REV,0.0
r_1694_REV,0.0
r_1695_REV,0.0
r_1696_REV,0.299508180894043
r_1697_REV,0.0
r_1698_REV,0.0
r_1699_REV,0.0
r_1700_REV,-5.87245477792575e-17
r_1702_REV,0.0
r_1705_REV,0.0
r_1706_REV,0.0
r_1707_REV,0.0
r_1708_REV,0.0
r_1709_REV,0.0
r_1710_REV,0.0
r_1711_REV,0.0
r_1712_REV,0.0
r_1713_REV,0.0
r_1714_REV,0.152002161271543
r_1715_REV,0.0
r_1716_REV,0.0
r_1717_REV,0.0
r_1718_REV,0.0
r_1719_REV,0.0
r_1720_REV,0.0
r_1721_REV,0.0
r_1726_REV,0.0
r_1727_REV,0.0
r_1737_REV,0.0
r_1738_REV,0.0
r_1743_REV,4.79838412449952e-19
r_1745_REV,0.0
r_1746_REV,0.0
r_1747_REV,-5.87245477792571e-17
r_1748_REV,0.0146126439241016
r_1749_REV,0.0
r_1750_REV,0.0
r_1751_REV,0.0
r_1752_REV,0.0
r_1753_REV,0.0
r_1754_REV,0.0
r_1757_REV,0.0
r_1758_REV,0.0
r_1759_REV,0.0
r_1760_REV,0.0
r_1761_REV,0.0
r_1762_REV,0.0
r_1763_REV,0.0
r_1764_REV,0.0
r_1765_REV,0.0
r_1766_REV,-1.34646547515794e-08
r_1770_REV,0.0
r_1774_REV,0.0
r_1775_REV,0.0
r_1788_REV,0.0
r_1791_REV,0.0
r_1793_REV,0.0
r_1795_REV,0.0
r_1796_REV,0.0
r_1798_REV,0.0
r_1800_REV,0.0
r_1801_REV,0.0
r_1802_REV,0.0
r_1803_REV,0.0
r_1805_REV,0.0
r_1806_REV,0.0
r_1807_REV,0.0
r_1808_REV,0.0
r_1809_REV,-4.73850267943392e-06
r_1810_REV,0.0
r_1811_REV,0.0
r_1812_REV,0.0
r_1813_REV,0.0
r_1814_REV,0.0
r_1815_REV,0.0
r_1816_REV,0.0
r_1817_REV,0.0
r_1818_REV,0.0
r_1819_REV,0.0
r_1820_REV,0.0
r_1825_REV,0.014612650656429
r_1826_REV,0.0
r_1827_REV,0.00160102637345429
r_1829_REV,0.0
r_1830_REV,1.17449034131762e-16
r_1831_REV,0.0
r_1832_REV,0.0270933595728807
r_1833_REV,0.0
r_1835_REV,0.0
r_1836_REV,0.0
r_1839_REV,0.0
r_1840_REV,0.0
r_1841_REV,0.0
r_1842_REV,0.0
r_1843_REV,0.0
r_1844_REV,0.0
r_1845_REV,0.0
r_1846_REV,0.0
r_1847_REV,0.0
r_1849_REV,0.0
r_1851_REV,0.0
r_1852_REV,0.0
r_1853_REV,0.0
r_1854_REV,0.0
r_1855_REV,0.0
r_1856_REV,0.0
r_1857_REV,0.0
r_1858_REV,0.0
r_1859_REV,0.0
r_1860_REV,0.0
r_1861_REV,0.0
r_1862_REV,0.0
r_1863_REV,0.0
r_1864_REV,0.0
r_1865_REV,0.0
r_1866_REV,0.0
r_1867_REV,0.0
r_1868_REV,0.0
r_1869_REV,0.0
r_1870_REV,0.0
r_1873_REV,0.0
r_1875_REV,0.0
r_1876_REV,0.0
r_1877_REV,0.0
r_1878_REV,0.0
r_1879_REV,0.0
r_1880_REV,0.0
r_1881_REV,0.0
r_1883_REV,0.0
r_1884_REV,0.0
r_1885_REV,0.0
r_1886_REV,0.0
r_1887_REV,0.0
r_1889_REV,0.0
r_1890_REV,0.0
r_1891_REV,0.0
r_1892_REV,0.0
r_1893_REV,0.0
r_1895_REV,0.0
r_1896_REV,0.0
r_1897_REV,0.0
r_1899_REV,0.0
r_1900_REV,0.0
r_1901_REV,0.0
r_1902_REV,0.0
r_1903_REV,0.0
r_1904_REV,0.0
r_1905_REV,0.0
r_1906_REV,0.0
r_1907_REV,0.0
r_1908_REV,0.0
r_1909_REV,0.0
r_1910_REV,0.0
r_1911_REV,0.0
r_1912_REV,0.0
r_1913_REV,0.0
r_1914_REV,0.0
r_1915_REV,0.0
r_1920_REV,0.0
r_1921_REV,0.0
r_1922_REV,0.0
r_1923_REV,0.0
r_1924_REV,0.0
r_1925_REV,0.0
r_1926_REV,0.0
r_1927_REV,0.0
r_1928_REV,0.0
r_1929_REV,0.0
r_1930_REV,0.0
r_1931_REV,0.0
r_1932_REV,0.0146126439241016
r_1937_REV,0.0
r_1938_REV,0.0
r_1939_REV,0.0
r_1940_REV,0.0
r_1941_REV,0.0
r_1942_REV,0.0
r_1943_REV,0.0
r_1944_REV,0.0
r_1945_REV,0.0
r_1946_REV,0.0
r_1947_REV,0.0
r_1963_REV,0.0
r_1964_REV,4.18314756739076e-31
r_1965_REV,0.00410411541561172
r_1966_REV,0.0
r_1967_REV,0.0
r_1968_REV,0.0
r_1970_REV,0.0
r_1971_REV,0.0
r_1977_REV,6.73232737578972e-09
r_1978_REV,0.0
r_1979_REV,0.0
r_1980_REV,2.93622124628788e-17
r_1981_REV,0.0
r_1987_REV,0.0
r_1988_REV,0.0
r_1989_REV,0.0
r_1991_REV,0.0
r_1992_REV,0.314392782682177
r_1993_REV,0.0
r_1994_REV,0.0
r_1995_REV,0.0
r_1996_REV,0.0
r_1998_REV,0.0
r_1999_REV,0.0
r_2001_REV,0.0
r_2002_REV,0.0
r_2003_REV,0.0
r_2005_REV,0.00341902354051744
r_2008_REV,0.0
r_2020_REV,0.0
r_2022_REV,0.0
r_2023_REV,0.0
r_2024_REV,0.0
r_2028_REV,0.0
r_2032_REV,0.0
r_2033_REV,0.0
r_2036_REV,0.0
r_2037_REV,0.0
r_2038_REV,0.0
r_2042_REV,0.0
r_2043_REV,0.0
r_2044_REV,0.0
r_2045_REV,0.0029660827960077
r_2046_REV,0.0
r_2049_REV,0.0
r_2051_REV,0.0
r_2052_REV,0.0
r_2053_REV,0.0
r_2054_REV,6.73232737578972e-09
r_2055_REV,0.0
r_2056_REV,0.0
r_2057_REV,0.0
r_2058_REV,0.0
r_2060_REV,0.00101381538339571
r_2061_REV,0.0
r_2062_REV,0.0
r_2063_REV,4.13532068781229e-31
r_2066_REV,0.0
r_2067_REV,0.0
r_2068_REV,0.0
r_2079_REV,0.0
r_2080_REV,0.0
r_2083_REV,0.0
r_2084_REV,0.0
r_2085_REV,0.0
r_2087_REV,0.0
r_2089_REV,0.0
r_2090_REV,0.0
r_2091_REV,0.0244216028232699
r_2092_REV,0.0
r_2093_REV,0.00174148285881414
r_2094_REV,-4.53833178237428e-05
r_2095_REV,0.0
r_2096_REV,1.84043110598749
r_2097_REV,0.0
r_2098_REV,-5.87244863525055e-17
r_2099_REV,0.0
r_2100_REV,0.0
r_2101_REV,0.0
r_2104_REV,0.0
r_2105_REV,0.0
r_2106_REV,0.0
r_2107_REV,0.0
r_2111_REV,0.0
r_2125_REV,-4.53457927002931e-27
r_2134_REV,0.0
r_2136_REV,0.0
r_2137_REV,0.0
r_2139_REV,0.0
r_2185_REV,0.0
r_2187_REV,0.0
r_2188_REV,0.0
r_2189_REV,0.0
r_2190_REV,0.0
r_2191_REV,5.87244863525068e-17
r_2192_REV,0.0
r_2229_REV,0.0
r_2230_REV,5.87244863525068e-17
r_2231_REV,0.0
r_2704_REV,0.0
r_3344_REV,0.0
r_3346_REV,0.0
r_3510_REV,-9.47700535886783e-06
r_3511_REV,0.0
r_3512_REV,0.000204610500006338
r_3513_REV,0.0
r_3514_REV,0.0
r_3515_REV,0.0
r_3516_REV,0.0
r_3517_REV,0.0
r_3518_REV,0.0
r_3519_REV,0.0
r_3520_REV,9.47700535886783e-06
r_3521_REV,0.0
r_3522_REV,0.0
r_3523_REV,0.0
r_3524_REV,4.09496954711065e-31
r_3525_REV,0.0
r_3526_REV,0.0117269730993456
r_3527_REV,0.0
r_3528_REV,0.00589295231080447
r_3529_REV,0.0
r_3530_REV,4.12194210533252e-31
r_3531_REV,0.0
r_3532_REV,0.0
r_3533_REV,0.00719036584573204
r_3534_REV,0.0
r_3535_REV,0.0
r_3536_REV,0.00180580294614185
r_3537_REV,0.00100345163051584
r_3538_REV,0.0
r_3539_REV,0.0
r_3540_REV,0.00121893865433463
r_3541_REV,0.0
r_3542_REV,0.0
r_3543_REV,0.0
r_3544_REV,0.000615634754704993
r_3545_REV,0.0
r_3546_REV,0.0
r_3547_REV,0.0
r_3548_REV,0.00266286067535612
r_3549_REV,0.0
r_3550_REV,0.0
r_3551_REV,0.0
r_3552_REV,0.0
r_3553_REV,0.0
r_3570_REV,0.0
r_3571_REV,0.0
r_3572_REV,0.0
r_3573_REV,0.0
r_3574_REV,0.00160102637345429
r_3575_REV,0.0
r_3576_REV,0.0
r_3577_REV,0.0
r_3578_REV,0.0
r_3579_REV,0.0
r_3580_REV,0.0
r_3581_REV,0.0
r_3582_REV,0.0
r_3583_REV,0.0
r_3584_REV,0.0
r_3585_REV,-3.64179136379301e-36
r_3586_REV,-1.03596938144997e-42
r_3587_REV,-9.34828561121254e-43
r_3596_REV,0.0
r_3597_REV,0.0
r_3598_REV,0.0
r_3599_REV,0.0
r_3600_REV,0.0
r_3601_REV,0.0
r_3602_REV,0.0
r_3603_REV,2.87704628977695e-05
r_3604_REV,0.0
r_3605_REV,0.0
r_3606_REV,9.09307637965082e-36
r_3607_REV,0.0
r_3608_REV,4.55257575667506e-36
r_3609_REV,0.0
r_3610_REV,4.54050062297576e-36
r_3611_REV,0.0
r_3612_REV,0.0
r_3613_REV,0.0
r_3614_REV,0.0
r_3615_REV,0.0
r_3628_REV,0.0
r_3630_REV,0.0
r_3648_REV,0.0
r_3649_REV,1.04860758729252e-35
r_3650_REV,0.0
r_3651_REV,0.0
r_3652_REV,0.0
r_3653_REV,0.0
r_3658_REV,0.0
r_3660_REV,0.0
r_3662_REV,0.0
r_3663_REV,0.0
r_3664_REV,0.0
r_3665_REV,0.0
r_3666_REV,0.0
r_3667_REV,0.0
r_3668_REV,0.0
r_3669_REV,0.000951476718512167
r_3670_REV,0.0
r_3671_REV,0.0
r_3678_REV,0.0
r_3679_REV,0.0
r_3680_REV,0.0
r_3684_REV,0.0
r_3701_REV,0.0
r_3703_REV,0.0
r_3704_REV,0.0
r_3709_REV,0.0
r_3711_REV,0.0
r_3712_REV,0.0
r_3717_REV,0.0
r_3718_REV,0.0
r_3719_REV,0.0
r_3720_REV,0.00145416474400176
r_3721_REV,0.0
r_3722_REV,0.0
r_3723_REV,0.0
r_3724_REV,0.0
r_3725_REV,0.0
r_3726_REV,0.0
r_3727_REV,0.0
r_3728_REV,0.0
r_3729_REV,0.0
r_3730_REV,0.0
r_3735_REV,0.0
r_3737_REV,0.0
r_3743_REV,0.0
r_3745_REV,0.0
r_3747_REV,0.0
r_3749_REV,0.0
r_3751_REV,0.0
r_3753_REV,0.0
r_3763_REV,0.0
r_3769_REV,0.0
r_3771_REV,0.0
r_3785_REV,6.97473958837626e-22
r_3787_REV,0.0
r_3793_REV,0.0
r_3795_REV,0.0
r_3801_REV,0.0
r_3803_REV,0.0
r_3809_REV,0.0
r_3811_REV,0.0
r_3833_REV,0.0
r_3835_REV,0.0
r_3841_REV,0.0
r_3843_REV,0.0
r_3849_REV,0.0
r_3851_REV,0.0
r_3873_REV,0.0
r_3875_REV,-3.60707471179709e-35
r_3881_REV,0.0
r_3883_REV,0.0
r_3889_REV,0.0
r_3891_REV,0.0
r_3897_REV,0.0
r_3899_REV,0.0
r_3902_REV,0.0
r_3927_REV,0.0
r_3928_REV,0.0
r_3933_REV,0.0
r_3935_REV,0.0
r_3938_REV,0.0
r_3939_REV,0.0
r_3945_REV,0.0
r_3947_REV,0.0
r_3953_REV,0.0
r_3955_REV,0.0
r_3957_REV,0.0
r_3958_REV,-4.73850267943392e-06
r_3959_REV,9.47700535886783e-06
r_3960_REV,0.0
r_3961_REV,4.73850267943392e-06
r_3962_REV,9.47700535886783e-06
r_3987_REV,0.0
r_3996_REV,0.0
r_4005_REV,0.0
r_4038_REV,0.0
r_4040_REV,0.0
r_4043_REV,0.0
r_4044_REV,0.0
r_4161_REV,0.0
r_4162_REV,0.0
r_4163_REV,0.0
r_4168_REV,0.0
r_4169_REV,0.0
r_4184_REV,0.0
r_4195_REV,0.0
r_4263_REV,0.0
r_4291_REV,0.0
r_4292_REV,4.88108371707866e-30
r_4295_REV,0.0
r_4296_REV,0.0
r_4297_REV,0.0
r_4298_REV,0.0
r_4299_REV,0.0
r_4300_REV,0.0
r_4301_REV,0.0
r_4302_REV,0.0
r_4303_REV,0.0
r_4304_REV,0.0
r_4305_REV,0.0
r_4306_REV,0.0
r_4307_REV,0.0
r_4312_REV,0.0
r_4327_REV,0.0
r_4329_REV,0.0
r_4332_REV,0.0
r_4337_REV,0.0
t_0008_REV,0.0
t_0015_REV,0.0
t_0016_REV,0.0
t_0017_REV,0.0
t_0018_REV,0.0
t_0019_REV,0.0
t_0020_REV,0.0
t_0082_REV,0.052772462392147
t_0276_REV,0.0
t_0277_REV,0.0
t_0278_REV,0.0
t_0279_REV,0.0
t_0280_REV,0.0
t_0281_REV,0.0
t_0283_REV,0.0
t_0284_REV,0.0
t_0285_REV,0.0
t_0286_REV,0.0
t_0287_REV,0.0
t_0288_REV,0.0
t_0289_REV,0.0
t_0290_REV,0.0
t_0291_REV,0.0
t_0292_REV,0.0
t_0293_REV,0.0
t_0295_REV,0.0
t_0296_REV,0.0
t_0298_REV,0.0
t_0299_REV,0.0
t_0570_REV,2.49842099460241e-35
t_0571_REV,7.3430814726267e-05
t_0572_REV,9.81744730460462e-36
t_0573_REV,-6.31532700713672e-38
t_0574_REV,0.0
t_0575_REV,0.0
t_0576_REV,0.0
t_0577_REV,0.0
t_0578_REV,0.0
t_0579_REV,0.0
t_0581_REV,3.43366518542776e-35
t_0582_REV,0.0
t_0584_REV,0.0
t_0585_REV,0.0
t_0587_REV,0.0
t_0588_REV,0.0
t_0590_REV,0.0
t_0591_REV,0.0
t_0593_REV,0.0
t_0594_REV,0.0
t_0596_REV,0.0
t_0597_REV,0.0
t_0599_REV,0.0
t_0600_REV,0.0
t_0602_REV,0.0
t_0603_REV,0.0
t_0605_REV,0.0
t_0606_REV,0.0
t_0608_REV,0.0
t_0609_REV,0.0
t_0611_REV,0.0
t_0612_REV,0.0
t_0614_REV,0.0
t_0615_REV,0.0
t_0616_REV,0.0
t_0617_REV,0.0
t_0618_REV,0.0
t_0619_REV,0.0
t_0620_REV,0.0
t_0621_REV,0.0
t_0623_REV,0.0
t_0624_REV,0.0
t_0626_REV,0.0
t_0627_REV,0.0
t_0628_REV,0.0
t_0629_REV,0.0
t_0630_REV,0.0
t_0631_REV,0.0
t_0632_REV,0.0
t_0633_REV,0.0
t_0634_REV,0.0
t_0635_REV,0.0
t_0636_REV,0.0
t_0637_REV,0.0
t_0638_REV,0.0
t_0639_REV,0.0
t_0640_REV,0.0
t_0641_REV,3.37055213799336e-35
t_0642_REV,0.0
t_0643_REV,0.0
t_0644_REV,0.0
t_0645_REV,0.0
t_0647_REV,0.0
t_0648_REV,0.0
t_0650_REV,0.0
t_0651_REV,0.0
t_0652_REV,0.0
t_0653_REV,0.0
t_0654_REV,0.0
t_0655_REV,0.0
t_0656_REV,0.0
t_0657_REV,0.0
t_0658_REV,0.0
t_0659_REV,1.07075128262268e-20
t_0660_REV,-1.88071139215436e-35
t_0661_REV,0.0
t_0662_REV,0.0
t_0663_REV,0.0
t_0665_REV,0.0
t_0666_REV,0.0
t_0668_REV,0.0
t_0669_REV,0.0
t_0670_REV,0.0
t_0671_REV,0.0
t_0672_REV,0.0
t_0673_REV,0.0
t_0674_REV,0.0
t_0675_REV,0.0
t_0676_REV,0.0
t_0677_REV,0.0
t_0678_REV,0.0
t_0679_REV,0.0
t_0680_REV,0.0
t_0681_REV,0.0
t_0682_REV,0.0
t_0683_REV,-3.31213934548655e-35
t_0684_REV,0.0
t_0685_REV,0.0
t_0686_REV,0.0
t_0687_REV,0.0
t_0688_REV,0.0
t_0689_REV,0.0
t_0690_REV,0.0
t_0691_REV,0.0
t_0692_REV,0.0
t_0693_REV,0.0
t_0694_REV,-2.66992801478324e-35
t_0695_REV,7.11885751431659e-36
t_0696_REV,3.55515571513459e-36
t_0697_REV,2.87704628977695e-05
t_0698_REV,0.0
t_0699_REV,-1.0651906941777e-35
t_0701_REV,0.0
t_0702_REV,0.0
t_0704_REV,0.0
t_0705_REV,0.0
t_0707_REV,0.0
t_0708_REV,0.0
t_0709_REV,0.0
t_0710_REV,0.0
t_0711_REV,0.0
t_0713_REV,0.0
t_0714_REV,0.0
t_0716_REV,0.0
t_0717_REV,0.0
t_0718_REV,0.0
t_0719_REV,6.75681179771026e-37
t_0720_REV,-6.75681179771026e-37
t_0721_REV,-2.25752064723893e-27
t_0722_REV,0.0
t_0723_REV,-7.12958688694374e-39
t_0725_REV,-6.28169273605653e-36
t_0726_REV,0.0
t_0728_REV,4.55257575667505e-36
t_0729_REV,1.36164719263055e-35
t_0731_REV,0.0
t_0732_REV,0.0
t_0734_REV,0.0
t_0735_REV,0.0
t_0737_REV,0.0
t_0738_REV,0.0
t_0740_REV,0.0
t_0741_REV,0.0
t_0743_REV,0.0
t_0744_REV,0.0
t_0746_REV,0.0
t_0747_REV,0.0
t_0749_REV,0.0
t_0750_REV,0.0
t_0752_REV,0.0
t_0753_REV,-1.19383988945716e-35
t_0754_REV,0.0
t_0755_REV,6.38564933934617e-05
t_0756_REV,0.0
t_0757_REV,0.0
t_0758_REV,0.000887620225118705
t_0759_REV,0.0
t_0760_REV,0.0
t_0761_REV,0.0
t_0762_REV,0.0
t_0763_REV,0.0
t_0764_REV,0.0
t_0765_REV,0.0
t_0767_REV,0.0
t_0768_REV,0.0
t_0770_REV,0.0
t_0771_REV,0.0
t_0773_REV,0.0
t_0774_REV,0.0
t_0776_REV,0.0
t_0777_REV,0.0
t_0779_REV,0.0
t_0780_REV,0.0
t_0782_REV,0.0
t_0783_REV,0.0
t_0787_REV,0.0
t_0788_REV,0.0
t_0789_REV,0.0
t_0790_REV,0.0
t_0791_REV,0.0
t_0792_REV,0.0
t_0796_REV,0.0
t_0797_REV,0.0
t_0798_REV,0.0
t_0799_REV,0.0
t_0800_REV,0.0
t_0801_REV,0.0
t_0802_REV,0.0
t_0803_REV,0.0
t_0874_REV,0.000839538712250233
t_0875_REV,4.54050062297576e-36
t_0879_REV,0.0
t_0880_REV,0.0
y300017_REV,0.0
r_4339_REV,0.0
r_4340_REV,0.0
arm_r_0001,0.0
r_0001No1,0.0
r_0001No2,0.0
r_0002No1,0.0
r_0003No1,0.0
r_0004No1,0.0
r_0005No1,0.0153849217702788
r_0007No1,0.00062035316331307
r_0012No1,0.0
r_0013No1,0.0
r_0014No1,1.33300082040637e-05
r_0015No1,1.33300082040637e-05
arm_r_0016,0.000997716442268257
r_0016No1,0.0
r_0016No2,0.000997716442268257
r_0017No1,0.0
r_0018No1,0.00123195653769983
r_0019No1,0.0
arm_r_0020,0.0
r_0020No1,0.0
r_0020No2,0.0
r_0021No1,0.0
r_0022No1,0.0
r_0023No1,0.0
r_0024No1,0.0
r_0025No1,0.0026115371320228
arm_r_0026,4.76070448575803e-35
r_0026No1,0.0
r_0026No2,4.76070448575803e-35
r_0027No1,0.00123195653769983
r_0028No1,0.0
r_0029No1,0.0026115371320228
r_0030No1,0.0
r_0032No1,0.000744522288364121
arm_r_0033,0.0
r_0033No1,0.0
r_0033No2,0.0
r_0034No1,0.0
r_0035No1,0.0
r_0036No1,0.0
r_0037No1,0.0
r_0038No1,2.66600164081273e-05
r_0039No1,0.00193844473048246
r_0040No1,0.00193844473048246
r_0041No1,0.0
arm_r_0042,0.00193844473048246
r_0042No1,0.0
r_0042No2,0.00193844473048246
arm_r_0043,0.0
r_0043No1,0.0
r_0043No2,0.0
r_0045No1,0.0
r_0057No1,0.0
r_0058No1,0.0
r_0059No1,0.0
r_0060No1,0.0
r_0061No1,0.0026115371320228
r_0062No1,0.0
r_0063No1,0.0
r_0064No1,0.0
r_0065No1,0.00193844473048246
r_0066No1,0.0
r_0067No1,0.0
r_0068No1,0.0
r_0069No1,0.0
r_0072No1,0.0
r_0073No1,0.0
r_0075No1,0.0
r_0076No1,0.0
r_0078No1,0.0
r_0079No1,0.00117802264421621
arm_r_0080,0.0031324288635334
r_0080No1,0.0
r_0080No2,0.0031324288635334
r_0081No1,0.0
r_0084No1,0.0
r_0085No1,0.0
r_0086No1,0.0
r_0087No1,0.0
r_0088No1,0.0
r_0089No1,0.0
r_0090No1,0.0
r_0091No1,0.0758098467617909
r_0092No1,0.0
r_0095No1,0.0
r_0096No1,0.00435301999083694
arm_r_0097,0.00435301999083694
r_0097No1,0.0
r_0097No2,0.00435301999083694
r_0099No1,0.0
arm_r_0100,0.0
r_0100No1,0.0
r_0100No2,0.0
r_0100No3,0.0
arm_r_0101,0.0
r_0101No1,0.0
r_0101No2,0.0
r_0101No3,0.0
arm_r_0102,0.0
r_0102No1,0.0
r_0102No2,0.0
r_0102No3,0.0
r_0103No1,0.0
r_0104No1,-1.66318955938747e-30
arm_r_0105,0.0
r_0105No1,0.0
r_0105No2,0.0
r_0105No3,0.0
arm_r_0106,0.0
r_0106No1,0.0
r_0106No2,0.0
r_0106No3,0.0
arm_r_0107,0.0
r_0107No1,0.0
r_0107No2,0.0
r_0107No3,0.0
r_0108No1,0.0
r_0109No1,0.0461255107876194
r_0111No1,0.0
r_0112No1,0.0
r_0113No1,0.0
r_0114No1,0.0
r_0115No1,0.00192231946502665
r_0116No1,0.0
r_0117No1,0.0
r_0118No1,0.00192231946502665
r_0120No1,0.0
r_0121No1,0.0
r_0122No1,0.0
r_0123No1,0.0
r_0124No1,0.0
r_0125No1,0.0
r_0126No1,0.0
r_0127No1,0.0
r_0128No1,0.0
r_0129No1,0.0
r_0130No1,0.00145416474400176
r_0131No1,0.0
r_0132No1,0.0
r_0133No1,0.0
r_0134No1,0.0
r_0135No1,0.0
r_0137No1,0.0
r_0138No1,0.0
r_0139No1,0.0
r_0140No1,0.0
r_0142No1,0.00266286067535612
r_0143No1,0.0
r_0144No1,0.00266286067535612
r_0145No1,0.0
r_0146No1,0.0
r_0147No1,0.0
arm_r_0148,0.0407422815542724
r_0148No1,0.0407422815542724
r_0148No2,0.0
r_0149No1,4.30796807166893e-19
r_0150No1,0.0
r_0151No1,0.00117802264421621
r_0152No1,0.00108084435581761
r_0153No1,0.00108084435581761
r_0154No1,0.000744522288364121
r_0156No1,0.00529511957280335
r_0157No1,0.00302005149197217
r_0163No1,0.0
arm_r_0164,0.0
r_0164No1,0.0
r_0164No2,0.0
r_0164No3,0.0
arm_r_0165,0.0
r_0165No1,0.0
r_0165No2,0.0
r_0165No3,0.0
arm_r_0166,0.0
r_0166No1,0.0
r_0166No2,0.0
r_0166No3,0.0
arm_r_0167,0.0
r_0167No1,0.0
r_0167No2,0.0
r_0167No3,0.0
arm_r_0168,0.0
r_0168No1,0.0
r_0168No2,0.0
r_0168No3,0.0
r_0168No4,0.0
r_0168No5,0.0
r_0168No6,0.0
r_0168No7,0.0
arm_r_0169,0.0
r_0169No1,0.0
r_0169No2,0.0
r_0169No3,0.0
arm_r_0170,0.0
r_0170No1,0.0
r_0170No2,0.0
r_0170No3,0.0
arm_r_0171,0.0
r_0171No1,0.0
r_0171No2,0.0
r_0171No3,0.0
r_0171No4,0.0
arm_r_0172,0.0
r_0172No1,0.0
r_0172No2,0.0
r_0172No3,0.0
r_0172No4,0.0
arm_r_0173,0.0
r_0173No1,0.0
r_0173No2,0.0
r_0173No3,0.0
arm_r_0174,0.0
r_0174No1,0.0
r_0174No2,0.0
r_0174No3,0.0
r_0174No4,0.0
arm_r_0175,0.0
r_0175No1,0.0
r_0175No2,0.0
r_0175No3,0.0
r_0175No4,0.0
arm_r_0176,0.0
r_0176No1,0.0
r_0176No2,0.0
r_0176No3,0.0
r_0176No4,0.0
arm_r_0177,0.0
r_0177No1,0.0
r_0177No2,0.0
r_0177No3,0.0
arm_r_0178,0.0
r_0178No1,0.0
r_0178No2,0.0
r_0178No3,0.0
r_0178No4,0.0
arm_r_0179,0.0
r_0179No1,0.0
r_0179No2,0.0
r_0179No3,0.0
arm_r_0180,0.0
r_0180No1,0.0
r_0180No2,0.0
r_0180No3,0.0
arm_r_0181,0.0
r_0181No1,0.0
r_0181No2,0.0
r_0181No3,0.0
r_0181No4,0.0
arm_r_0182,0.0
r_0182No1,0.0
r_0182No2,0.0
r_0182No3,0.0
arm_r_0183,0.0
r_0183No1,0.0
r_0183No2,0.0
r_0183No3,0.0
arm_r_0184,0.0
r_0184No1,0.0
r_0184No2,0.0
r_0184No3,0.0
r_0184No4,0.0
arm_r_0185,0.0
r_0185No1,0.0
r_0185No2,0.0
r_0185No3,0.0
arm_r_0186,0.0
r_0186No1,0.0
r_0186No2,0.0
r_0186No3,0.0
arm_r_0187,0.0
r_0187No1,0.0
r_0187No2,0.0
r_0187No3,0.0
r_0188No1,0.0
r_0189No1,0.0
r_0190No1,0.0
arm_r_0191,0.0244216028232699
r_0191No1,0.0
r_0191No2,0.0244216028232699
arm_r_0192,0.0
r_0192No1,0.0
r_0192No2,0.0
r_0192No3,0.0
r_0192No4,0.0
r_0193No1,0.0
r_0194No1,0.0
arm_r_0195,0.00247178845608807
r_0195No1,0.0
r_0195No2,0.00247178845608807
r_0198No1,0.0
r_0199No1,0.0
arm_r_0201,4.87929989734435e-30
r_0201No1,0.0
r_0201No2,0.0
r_0201No3,0.0
r_0201No4,0.0
r_0202No1,0.000362154221763913
r_0203No1,0.000362154221763913
r_0204No1,0.0
arm_r_0205,0.0
r_0205No1,0.0
r_0205No2,0.0
r_0206No1,0.0
r_0207No1,0.00192231946502665
r_0208No1,0.00192231946502665
r_0209No1,0.00192231946502665
r_0210No1,0.0
r_0211No1,0.000709374248815912
r_0212No1,0.000709374248815912
r_0213No1,0.0
arm_r_0214,0.00126163815022299
r_0214No1,0.0
r_0214No2,0.00126163815022299
r_0215No1,0.00307454297850536
r_0216No1,0.122409127985728
r_0217No1,0.133182429378867
r_0218No1,0.0
r_0219No1,0.00307454297850536
r_0220No1,0.0015465595505344
r_0222No1,0.0
r_0225No1,0.00062035316331307
r_0227No1,0.0251688696141766
r_0228No1,0.0
r_0229No1,0.0
r_0230No1,0.0
r_0231No1,0.0
r_0233No1,0.0
r_0234No1,0.0
r_0235No1,0.0
r_0236No1,0.0
r_0237No1,0.0
r_0238No1,0.0
r_0239No1,0.0
r_0240No1,0.0
r_0241No1,0.0
r_0242No1,0.0
r_0243No1,0.0
r_0244No1,0.0
arm_r_0250,0.00318395761524965
r_0250No1,0.00318395761524965
r_0250No2,0.0
r_0250No3,0.0
r_0252No1,1.17448911278263e-16
r_0253No1,-1.17448911278264e-16
r_0254No1,0.0
r_0255No1,0.0
arm_r_0256,-2.93622124628787e-17
r_0256No1,0.0
r_0256No2,-2.93622124628788e-17
r_0259No1,0.0
r_0260No1,0.0
r_0261No1,0.0
r_0262No1,0.0
r_0267No1,0.0
r_0268No1,0.0
r_0269No1,0.0
r_0270No1,0.0
r_0271No1,0.0
arm_r_0272,0.0
r_0272No1,0.0
r_0272No2,0.0
r_0272No3,0.0
r_0272No4,0.0
r_0272No5,0.0
r_0272No6,0.0
r_0272No7,0.0
r_0272No8,0.0
r_0273No1,2.87704628977695e-05
r_0274No1,2.87704628977695e-05
r_0278No1,0.00157629050871855
r_0279No1,0.00193844473048246
arm_r_0280,0.0946708511254772
r_0280No1,0.0
r_0280No2,0.0946708511254772
r_0281No1,0.0
r_0282No1,0.0
r_0283No1,0.0
r_0284No1,0.0
r_0285No1,0.0
r_0286No1,0.0
r_0287No1,0.0
r_0288No1,0.0
r_0289No1,0.0
r_0290No1,0.0
r_0291No1,0.0
r_0292No1,0.0
r_0293No1,0.0
r_0294No1,0.0
r_0295No1,0.0
r_0296No1,0.0
r_0297No1,0.0
