Gene_names	mmol_gDCW_average
RHTO_04091	5.5907987633852574e-06
RHTO_04067	9.08735374696315e-07
RHTO_03104	1.6272628507667728e-06
RHTO_01920	9.37363746029701e-07
RHTO_06452	5.994230273870059e-07
RHTO_02797	7.502737976265691e-08
RHTO_02946	1.062826189241448e-06
RHTO_03919	2.6500478170183406e-06
RHTO_02750	4.664441071683859e-05
RHTO_05090	1.419461750623917e-07
RHTO_07904	1.21477995214963e-06
RHTO_04193	5.8763775448991475e-06
RHTO_04213	1.3049063798030768e-06
RHTO_06925	3.859705166510823e-07
RHTO_04178	1.2090160279928253e-06
RHTO_04595	6.698090610121801e-06
RHTO_07449	1.775992871156726e-07
RHTO_02273	9.204861734339959e-07
RHTO_06972	1.4391267161603785e-05
RHTO_06642	2.3536436477109137e-06
RHTO_01841	2.8893743124172288e-06
RHTO_06807	1.706527352590982e-06
RHTO_01597	7.044628495138596e-07
RHTO_04672	2.369461804784879e-07
RHTO_06042	4.341011034527736e-06
RHTO_04065	1.1035764215465965e-06
RHTO_02614	9.627818775809112e-06
RHTO_00180	9.858959074564695e-07
RHTO_02305	1.163107589789527e-06
PIM1	2.626993840038559e-07
RHTO_00615	1.1685401249397807e-06
RHTO_06289	1.3481203726103318e-05
RHTO_07587	1.8955543957433967e-06
RHTO_00286	9.095130203077414e-06
RHTO_08104	2.993080187702923e-06
RHTO_00300	2.201474947284374e-06
RHTO_06879	9.683580529049374e-07
RHTO_05913	1.592170009213342e-06
RHTO_03331	8.613993505044733e-07
RHTO_02062	5.843541418018568e-07
RHTO_07718	4.4491010853513e-07
RHTO_04786	1.5758748689868371e-06
RHTO_01686	1.563451864986759e-06
RHTO_04157	3.2148051030960735e-06
RHTO_03989	2.9253757093509065e-06
RHTO_05253	2.1686566619551877e-07
RHTO_00558	1.8661852639451713e-06
RHTO_00518	1.9848500233564322e-06
RHTO_02531	3.6924664192739196e-07
RHTO_04212	1.8024392528960903e-06
RHTO_07462	1.6277197231533091e-06
RHTO_06875	1.5234850753531457e-06
RHTO_00008	3.686200329087142e-06
RHTO_00769	2.177956981930901e-06
RHTO_03548	4.593450908804809e-07
RHTO_04951	1.5003200019846334e-07
RHTO_01122	1.003093194775962e-06
RHTO_03568	2.136760134888287e-07
RHTO_02851	0.00012742607848715006
RHTO_05609	2.958375880118419e-06
RHTO_04720	1.1945985674794848e-06
RHTO_00202	1.099714714074358e-06
RHTO_05984	6.866318920337744e-06
RHTO_07606	7.594059234153555e-06
RHTO_01547	6.252669320741244e-07
RHTO_03397	2.457093487942073e-07
RHTO_04183	4.725579046148822e-06
RHTO_07000	3.2761581867584666e-06
RHTO_02745	2.528441815073858e-07
RHTO_07304	1.6479176134553598e-06
RHTO_06117	4.789677280308333e-07
RHTO_05630	1.1906052084495743e-05
RHTO_06867	3.4919536769711227e-06
RHTO_06311	3.593744815884855e-06
RHTO_00314	7.392154748959431e-06
RHTO_05228	6.776071517797016e-06
RHTO_03327	2.1539909182024467e-06
RHTO_05854	1.131508609011938e-06
RHTO_07803	2.501659561837004e-07
RHTO_01725	2.9616114589582285e-06
RHTO_04513	3.8721981407873786e-07
RHTO_05343	1.7496003266623966e-06
RHTO_02839	1.1441346378507298e-06
RHTO_06752	6.933586865878501e-07
RHTO_04179	1.6639737907434805e-06
RHTO_05198	5.2148497030941714e-06
RHTO_01067	2.556262500588388e-06
RHTO_01480	1.3988130490232598e-06
RHTO_03075	2.9473719190548435e-06
RHTO_01046	1.5499791188500277e-06
RHTO_07686	1.3583391595473745e-07
RHTO_03776	2.6265530879548964e-07
RHTO_06393	3.5413950651049917e-06
RHTO_02881	1.4864262576398376e-06
RHTO_02209	2.246557969609022e-06
NIP1	5.080255507045725e-07
RHTO_03298	7.790479056664614e-07
RHTO_06384	2.4995445574453612e-05
RHTO_01048	4.555545643496756e-05
RHTO_00838	2.054080988520187e-06
RHTO_02301	8.429120107300618e-07
RHTO_07118	1.207316964106482e-06
RHTO_03757	1.7774827643461808e-06
RHTO_03731	2.4996613756248636e-06
RHTO_07550	5.1641561774145136e-06
RHTO_05802	7.936000095613091e-07
RHTO_06058	1.2245015550474498e-06
RHTO_07196	2.4439542901662974e-06
RHTO_02961	1.2118248748761637e-06
RHTO_06504	1.117138606685236e-06
MEF1	4.582100834288526e-07
RHTO_01303	2.8297053119624828e-06
RHTO_03922	1.98649265411564e-06
RHTO_04210	3.7655000835848414e-07
TIF32	3.6603952012919107e-07
RHTO_06536	5.307489906737652e-07
RHTO_01341	1.8408223261391602e-07
RHTO_00710	1.3114784150368442e-06
RHTO_07695	4.96446106307539e-06
RHTO_03558	3.496838804724266e-06
RHTO_03126	7.222444435331218e-07
RHTO_05784	1.9998632907745093e-06
RHTO_02358	8.552559643681967e-07
RHTO_05134	1.2087361075412201e-06
RHTO_01016	9.464457595781299e-05
RHTO_04563	8.217541886324321e-07
RHTO_05737	1.0245447085692289e-06
RHTO_00409	4.938385614823064e-06
RHTO_04933	6.39568457260657e-06
RHTO_05017	3.097723223880891e-07
RHTO_00183	4.666414384535717e-06
RHTO_06989	1.2337280991787205e-06
RHTO_06702	9.373868720097608e-07
RHTO_03928	8.655448060623103e-07
RHTO_02463	2.844021006412945e-06
RHTO_05872	2.0749357723763854e-06
RHTO_03085	1.4313590794797676e-06
RHTO_03515	2.5917708761549555e-06
RHTO_01927	3.219166925655951e-07
RHTO_05117	4.464709178683586e-06
RHTO_01311	4.2747358467264277e-07
RHTO_00612	4.3537377311248353e-07
RHTO_00197	3.075628284162712e-07
RHTO_00556	1.3417827036614479e-06
RHTO_00947	1.118960850312771e-07
RHTO_00568	5.6485012350433124e-08
RHTO_07269	4.444991318352292e-06
RHTO_02591	1.4285774220527113e-06
RHTO_02331	9.074622578325483e-07
RHTO_00388	1.6471991740947818e-06
RHTO_06273	5.669913754999847e-07
RHTO_05520	3.7420845759883576e-06
RHTO_02799	3.6671821408034385e-06
RHTO_07813	7.718408728548643e-07
RHTO_07795	4.494034785343468e-06
RHTO_08140	2.683990104307386e-06
RHTO_00494	6.699126811029682e-07
RHTO_04436	3.5161733534076406e-06
RHTO_03795	9.461523317068544e-07
RHTO_08030	3.903824771855781e-07
RHTO_00824	2.62314592225199e-06
RHTO_00234	5.34319406274828e-07
RHTO_00987	1.4527127314445145e-07
RHTO_01562	2.70034536790515e-06
RHTO_01843	2.283401158460684e-06
RHTO_07721	5.391934576453772e-06
RHTO_06231	1.225264715090364e-06
RHTO_06168	4.866541816913904e-07
RHTO_01057	1.8889786321978674e-07
RHTO_03047	1.6604314233169483e-06
RHTO_05161	3.2507383054119714e-06
RHTO_03630	6.2831314635664934e-06
RHTO_04588	7.286111659360454e-07
RHTO_00181	3.5520228688227942e-06
RHTO_03086	4.950643064575425e-07
RHTO_06525	1.409767837897861e-07
TIF34	1.9393118062157076e-06
RHTO_07863	6.188683104613937e-06
RHTO_05458	2.972872367503796e-06
RHTO_04328	1.7652333915782905e-06
RHTO_02528	2.595037932131931e-06
RHTO_04258	1.2033767701370823e-06
RHTO_05318	3.9404839092029896e-07
RHTO_00216	1.471294178465674e-05
RHTO_07719	3.6499858620200484e-06
RHTO_02877	7.725685117008767e-07
RHTO_02671	3.928143906326716e-07
RHTO_07573	4.2213171823080596e-07
RHTO_00856	1.8817059911932054e-06
RHTO_00098	4.7553587666558754e-07
RHTO_05194	4.039365125561236e-07
RHTO_01906	4.7250261668533805e-06
RHTO_00370	5.822439233050881e-06
RHTO_02050	1.1101272523964787e-07
RHTO_06450	2.9604769510377504e-06
RHTO_02621	2.683205771435781e-06
RHTO_05647	1.0200273505349769e-05
RHTO_01358	4.41658118762812e-06
RHTO_04226	3.043447420184196e-06
RHTO_00027	6.954066991583019e-07
RHTO_00397	5.246903318571667e-07
RHTO_05003	8.228791538350194e-06
RHTO_04665	1.9396266595480666e-06
RHTO_02453	1.041169295250458e-06
RHTO_06137	1.7818544039465e-07
RHTO_06072	9.955979300722203e-07
RHTO_03712	4.522357011182042e-07
RHTO_06481	1.5429420673985698e-06
RHTO_02900	2.963389823067506e-07
RHTO_07601	2.2221014956114946e-06
RHTO_01105	1.1304055100844811e-05
RHTO_06757	8.68564842294883e-07
RHTO_02581	3.454428987449115e-06
RHTO_05740	8.898243754240705e-07
RHTO_04142	1.0223911767388102e-06
RHTO_04924	6.45532546154756e-07
RHTO_01947	5.592233386231452e-07
RHTO_02596	4.874606040570746e-07
RHTO_03162	5.383214852653517e-07
RHTO_07378	3.131114887945886e-07
RHTO_07319	3.2630377291284325e-06
RHTO_07354	1.5614318374748816e-06
RHTO_01032	2.5625869652700378e-06
RHTO_04685	9.870513260485855e-07
RHTO_05404	4.281302392686269e-07
RHTO_06811	2.0613331140628555e-06
RHTO_00661	5.503988647284711e-07
RHTO_06216	2.811789602441907e-06
RHTO_00685	5.743293553640388e-07
RHTO_07436	4.1982260050365606e-06
RHTO_02150	1.0848180670393963e-06
RHTO_04465	2.6729811343468307e-07
RHTO_01240	4.119360404096683e-06
RHTO_05727	8.383118170614493e-07
RHTO_04246	2.2723796949474765e-06
RHTO_04334	4.971594709804151e-06
RHTO_03701	1.2495176400098661e-06
RHTO_06700	1.2029289996799663e-06
RHTO_06309	3.1328240610527937e-07
RHTO_00771	1.2035084691540453e-06
RHTO_05883	8.024657543610776e-07
RHTO_02272	1.419267603407055e-06
RHTO_04606	2.467731795449661e-06
RHTO_01683	9.905370890783195e-08
RHTO_01884	6.360871235037563e-07
RHTO_04519	1.2345874997314958e-06
RHTO_04957	4.271121073184182e-07
RHTO_06738	1.037059170597783e-06
RHTO_04244	6.901987414224389e-06
RHTO_04149	2.9793208415895143e-06
RHTO_08097	8.650536397801732e-07
RHTO_06336	1.2780108712760699e-06
ADI1	2.2366280896349245e-06
RHTO_05739	1.0433981883007886e-06
RHTO_00058	3.4555870190679385e-07
RHTO_02808	2.716077142774132e-06
RHTO_04583	6.937934219528616e-07
RHTO_03106	5.63622738243338e-06
RHTO_03470	2.5617480042161328e-06
RHTO_07146	1.5561143571606324e-05
RHTO_04549	3.2600719236244245e-06
RHTO_02643	7.269491726654578e-07
RHTO_07761	1.5698398572185083e-06
RHTO_03004	2.491406563664765e-07
RHTO_00287	7.822351196718444e-07
PRT1	4.405452073593607e-07
RHTO_05685	1.2074365201715168e-06
RHTO_07003	4.883605747537866e-07
RHTO_02143	4.2192566385122185e-07
RHTO_03847	4.4757164216041306e-07
RHTO_06321	1.3213211657359098e-06
RHTO_05460	8.167608417611485e-06
RHTO_03169	1.6733425864110775e-05
RHTO_00167	7.499491608392912e-07
RHTO_01599	2.3804671137887222e-07
RHTO_04577	6.593403058529401e-06
RHTO_06113	2.0326239398693785e-06
RHTO_01166	1.9441939762713857e-06
RHTO_05209	1.8204650322437856e-06
RHTO_02178	1.1177366267086525e-06
RHTO_07439	2.1090794233261104e-07
RHTO_03603	1.397685956224354e-06
RHTO_06672	1.30818108930014e-07
RHTO_01784	1.7261443134264445e-06
RHTO_03066	7.798097539163589e-07
RHTO_02257	5.671974640937435e-07
RHTO_07775	4.03910005051725e-07
RHTO_06921	4.870895523399286e-07
RHTO_07202	3.753313850498216e-06
RHTO_00085	5.228301581851236e-06
RHTO_05399	9.645506981718702e-06
RHTO_06022	4.4913975583193704e-07
RHTO_03166	9.82363836785713e-06
RHTO_03121	2.4024395509912854e-06
RHTO_07625	3.727407371158847e-06
RHTO_06769	8.987419543818266e-08
RHTO_03321	9.890976123469655e-07
RHTO_06352	2.673252162346317e-07
RHTO_01496	3.007985228810642e-07
RHTO_03656	9.22656689896295e-07
RHTO_07700	1.3701172999908487e-07
RHTO_01849	5.981006782617866e-07
RHTO_06449	1.3838321835478642e-06
RHTO_02599	1.408270157387233e-05
RHTO_04405	1.8566928481979535e-07
RHTO_03600	1.4044679791782708e-06
RHTO_03457	2.30694959946338e-06
RHTO_08068	2.578872659915056e-06
RHTO_06625	2.2708954223561916e-06
RHTO_06125	3.5548518718493734e-07
RHTO_05039	7.574796786577573e-08
RHTO_00125	2.503406592075973e-06
RHTO_05912	1.5757535980654645e-06
RHTO_00498	1.5665084997471548e-06
RHTO_06748	1.7633530175252215e-06
RHTO_00178	1.021670469537701e-05
RHTO_01678	5.612642452814377e-07
RHTO_02070	4.695070797249772e-06
RHTO_04673	1.1588548261366108e-06
RHTO_06682	3.91934353565282e-07
RHTO_04801	2.287674854935181e-07
RHTO_02800	7.44106833850637e-07
RHTO_05801	6.539049982904628e-07
RHTO_00369	5.145383387810792e-07
RHTO_01208	1.2558687633313794e-06
RHTO_00759	3.4802964769246782e-06
RHTO_01370	1.9119698353988517e-07
RHTO_04971	1.0473541855916532e-06
RHTO_02024	7.921889915366937e-06
RHTO_06526	5.555526997469948e-06
RHTO_03597	6.993069906692264e-07
RHTO_00625	3.3716112103744857e-07
RHTO_05270	3.527166077338876e-06
RHTO_00425	9.555075751107924e-07
RHTO_03906	2.092824110472988e-07
RHTO_02848	5.630368821251154e-07
RHTO_01398	3.2400013336880926e-07
RHTO_03087	3.0492612973986326e-06
RHTO_05594	3.6447015797045844e-06
RHTO_03342	8.94799981904943e-07
RHTO_00641	1.6028487374741953e-06
RHTO_02645	3.7670646753954457e-07
RHTO_06239	1.2348130678292458e-06
RHTO_04912	1.4678218961122265e-06
RHTO_05219	1.2960286207309604e-06
RHTO_05338	6.758544986069229e-07
RHTO_00237	1.1750773908226925e-06
RHTO_00172	1.1827934024678268e-06
RHTO_00112	2.1610783122465017e-07
RHTO_00203	1.0198850872875338e-06
RHTO_03258	4.22316794778247e-06
RHTO_01090	5.550260262891375e-08
RHTO_00221	4.0168277738375605e-07
RHTO_04054	6.119435935116225e-06
RHTO_06693	1.3690490043686036e-06
RHTO_00208	5.000883427080796e-07
RHTO_07066	2.1152958771803702e-06
RHTO_06898	3.0327151365244536e-06
RHTO_07765	5.184667487361697e-07
RHTO_02815	5.325066644075648e-07
RHTO_05523	2.8101025166588335e-06
RHTO_03406	1.2834599846406036e-06
RHTO_00855	2.279238468023226e-07
RHTO_01583	7.608597005590342e-07
RHTO_07730	2.0728956898711484e-06
RHTO_02087	3.42386441278797e-07
RHTO_07881	2.235955396792354e-05
RHTO_04196	3.8073575365830125e-07
RHTO_01493	1.2885183196995097e-07
RHTO_04425	4.099125805504464e-07
RHTO_08080	1.6505279046833516e-06
RHTO_04683	1.6522871125126456e-06
RHTO_04905	3.0184215607250175e-06
RHTO_02277	5.4086659278732e-07
RHTO_01443	1.541014034089968e-07
RHTO_07472	3.1137578911637906e-08
