Gene_names	mmol_gDCW_average
RHTO_02277	4.72632196149267e-07
RHTO_01443	2.498813136837578e-07
RHTO_07472	1.040800444454396e-07
RHTO_01735	3.645747677686497e-07
RHTO_01709	6.243911550587783e-07
RHTO_03027	5.560224751692592e-07
RHTO_04535	9.648334774636725e-07
RHTO_05582	1.1470683948543771e-07
RHTO_06810	9.49978813531253e-07
RHTO_03020	4.3245298981647187e-07
RHTO_03057	6.627026569847756e-07
RHTO_07185	3.827964901626455e-07
RHTO_02385	3.8943647658942164e-07
RHTO_02430	1.372960486564295e-06
RHTO_08045	7.48639806201806e-07
RHTO_06008	4.1125722373391644e-07
RHTO_02388	3.1125409008033176e-07
RHTO_07027	1.4574024203112496e-06
RHTO_01434	1.3766666521020203e-06
RHTO_01529	1.3992683682276932e-06
RHTO_02309	5.398381502131854e-07
RHTO_04690	7.423417530806743e-07
RHTO_02978	1.9314387328659936e-07
RHTO_03800	3.08668122761025e-07
RHTO_08115	1.1172281816119634e-07
RHTO_03472	7.495692022622666e-07
RHTO_05192	4.796302174300601e-07
RHTO_02179	4.5099228574093346e-07
RHTO_08014	1.8972230736751265e-07
RHTO_01527	2.5785816536506873e-07
RHTO_00368	5.543248126361362e-07
RHTO_03699	1.0909688908790013e-06
RHTO_06919	1.5638649427864911e-06
RHTO_03473	4.876576661883645e-07
RHTO_01181	9.989476249353144e-07
RHTO_03322	3.6052591612302e-07
RHTO_07402	5.12793424730445e-07
RHTO_02389	2.5587251050008166e-07
RHTO_00757	4.2757263284263994e-07
RHTO_01694	2.1349426816996533e-06
RHTO_02648	2.9172454325301105e-08
RHTO_03865	4.5815401014121797e-07
RHTO_03864	4.9112256048523836e-08
RHTO_03834	3.650555479249901e-07
RHTO_03970	6.673846969289866e-07
RHTO_00492	3.6937674651700286e-07
RHTO_00542	4.270018608445964e-07
RHTO_04543	3.956787282656691e-07
RHTO_00076	7.957816174521286e-07
RHTO_07607	8.476630039771654e-07
RHTO_06184	3.9258806262922304e-07
RHTO_03491	7.238991483637472e-07
RHTO_02361	5.835903485151218e-07
RHTO_05019	6.444072420339169e-07
RHTO_06224	4.6081761404332605e-07
RHTO_03309	7.799230319914227e-07
RHTO_05127	3.678703711872342e-07
RHTO_03144	1.0049521453202507e-06
RHTO_06981	8.113865101907306e-07
RHTO_08138	3.4551433831194385e-07
RHTO_07136	8.740029636698505e-07
RHTO_00107	1.4276612243544187e-07
RHTO_05345	3.37835397434624e-07
RHTO_06622	4.62210802095809e-07
RHTO_06199	6.30306682836634e-07
RHTO_00403	4.03350317147015e-07
RHTO_06780	1.9140357676707085e-07
RHTO_00629	3.1811692015338167e-07
RHTO_03892	7.552595279696278e-07
RHTO_04678	3.424172953947471e-07
RHTO_06293	1.1529522006504672e-07
RHTO_07750	7.298227208966538e-07
RHTO_06967	1.3654337624557926e-06
RHTO_06257	1.844211940007129e-07
RHTO_03733	8.157750408950262e-07
RHTO_01494	2.0014561644882588e-07
RHTO_07369	2.465380967818655e-07
RHTO_00066	3.6073367922252374e-07
RHTO_06272	9.799780340821392e-07
RHTO_05705	3.1753149978536397e-07
RHTO_04079	1.6517994500246691e-06
RHTO_06633	4.7453180756313026e-07
RHTO_04068	8.017092796740827e-07
RHTO_07345	5.60720454845819e-07
RHTO_05435	6.312238253580274e-07
RHTO_01469	1.0301741319580033e-07
RHTO_00192	2.6041221063395875e-07
RHTO_03988	6.926452263438538e-07
RHTO_02573	6.962883507599948e-07
RHTO_00280	3.6255826079433635e-07
RHTO_04330	9.552679228587733e-07
GET3	6.2262009678637e-07
RHTO_05797	2.368851372513153e-07
RHTO_08159	2.2571697084779417e-07
RHTO_01102	1.4587155890840214e-06
RHTO_07831	4.4821158640702246e-07
RHTO_00733	4.719719543267892e-07
RHTO_05024	4.144487346308356e-07
FEN1	3.759841059455314e-07
RHTO_06933	6.448587516248033e-07
RHTO_04689	6.246933633755994e-07
RHTO_04293	5.79266946072287e-07
RHTO_05757	2.238494230081763e-07
RHTO_07593	2.146196733767556e-07
RHTO_07569	4.215840825289751e-07
RHTO_01160	8.48971447789221e-07
RHTO_03038	3.3869493901441946e-07
RHTO_00476	7.809769098481804e-07
RHTO_05075	2.508305796029402e-07
RHTO_02351	2.54724341907657e-07
RHTO_00481	3.830597946883922e-07
RHTO_06342	3.955616359701877e-07
RHTO_00694	1.3999009060228255e-07
RHTO_06850	2.525948047699724e-07
RHTO_04803	2.979202773289163e-07
RHTO_03756	3.203622509900807e-07
RHTO_07286	4.908160395312901e-07
RHTO_05769	7.439913205722482e-08
RHTO_06426	5.060031438481441e-07
RHTO_08102	3.375271831404525e-07
RHTO_00309	6.673639820265284e-07
RHTO_01066	8.590133295069443e-07
RHTO_04201	5.592477578238043e-07
RHTO_04903	4.769254890141909e-07
RHTO_01114	7.556065547892842e-07
RHTO_05983	1.0645294587019657e-06
RHTO_02152	3.8136896534713897e-07
RHTO_05174	7.255310692097758e-08
RHTO_05286	3.59329402190186e-07
RHTO_07024	1.2238155972240554e-06
RHTO_02296	9.617172279009086e-07
RHTO_02321	1.122045075093799e-06
RHTO_01805	5.32111860935856e-07
RHTO_04922	1.1743343690214358e-06
RHTO_02923	1.1175906289096518e-06
RHTO_04450	7.444582242316195e-07
TIF35	8.439571126070664e-07
RHTO_02401	5.970269830398958e-07
RHTO_06018	2.3142113098380557e-07
RHTO_04660	5.634866756258413e-07
RHTO_01778	1.6658552564977772e-07
RHTO_04103	3.228868630958469e-07
RHTO_04876	1.9204694095767934e-06
RHTO_02250	1.9137117888607316e-07
RHTO_00447	1.7349692044867077e-07
RHTO_03917	6.246797448423399e-07
RHTO_05200	4.5822541515744303e-07
RHTO_02775	9.595920106747055e-07
RHTO_04721	7.546872649599087e-07
RHTO_07119	4.866711259402087e-07
RHTO_00975	1.3932789497222662e-07
RHTO_01826	3.243411647881186e-07
RHTO_07387	4.5818759851998926e-07
RHTO_02374	1.014450393583257e-06
RHTO_04481	6.264269187315906e-07
RHTO_01460	3.4226317259410834e-07
RHTO_07513	5.428257020223844e-07
RHTO_06442	6.178515135202173e-07
RHTO_04791	4.96852139930833e-07
RHTO_08143	2.5865501428858845e-07
RHTO_07059	2.688790702809619e-07
RHTO_07265	4.5422051405302396e-07
MDE1	6.895530314350392e-07
RHTO_06445	3.652537633480782e-07
RHTO_05829	1.2634054503909115e-06
RHTO_06727	8.953950010759047e-07
RHTO_05193	1.6416577446921715e-06
RHTO_04986	1.3296290611884634e-06
RHTO_00748	1.0607064400816412e-07
RHTO_01754	3.895741151941187e-07
RHTO_06092	3.6893349351625136e-07
RHTO_07444	1.7396019819851348e-06
RHTO_01364	9.411455087400096e-07
RHTO_02402	3.732968769089188e-07
RHTO_05715	4.4792940260088037e-07
RHTO_06069	7.04185690503896e-07
RHTO_05571	4.283080596239339e-07
RHTO_04910	1.9686315670591487e-06
RHTO_03653	4.4576164188373373e-07
RHTO_04831	2.230762328127565e-07
RHTO_00534	7.75903599392729e-07
RHTO_07729	4.698545725392367e-07
RHTO_03045	5.160832389196831e-07
RHTO_06326	2.8202713333367843e-07
RHTO_06749	7.863256878078522e-07
RHTO_03743	1.8871698106358582e-06
RHTO_04624	4.3942240527580027e-07
RHTO_05728	2.965851522519001e-07
RHTO_01864	2.051875793031965e-07
RHTO_05315	6.636116339066845e-07
RHTO_04229	7.467212857189294e-07
RHTO_01637	1.7418105318658735e-07
RHTO_00242	6.283452502205507e-07
RHTO_06589	5.265088517318544e-07
RHTO_00205	4.4988824715288707e-07
RHTO_00200	1.3625104245308118e-06
RHTO_03678	8.479086843614848e-08
RHTO_00226	2.7853537841028536e-07
RHTO_06548	1.7681444589514766e-07
RHTO_07649	3.1010870371494835e-07
RHTO_03436	1.036717226827034e-06
RHTO_00566	2.011753159302814e-07
RHTO_00878	1.3588468945029257e-07
RHTO_06386	9.72577020599519e-07
RHTO_00408	2.982493597206037e-07
RHTO_03377	3.515033461188984e-07
RHTO_01249	2.0287453607926487e-07
RHTO_06370	8.475226881027875e-06
RHTO_03633	6.873318954283441e-07
RHTO_02297	2.7287534822003127e-07
RHTO_05230	2.890025031147355e-07
RHTO_07303	3.450090300581192e-07
RHTO_08047	7.834165917896304e-07
RHTO_04846	6.643429045020348e-07
RHTO_05756	3.4096777959381574e-07
RHTO_02600	2.3637485586140278e-07
RHTO_06618	2.3339279939086457e-08
RHTO_07516	1.9934254133491928e-07
RHTO_04843	1.1769556328087847e-07
RHTO_04030	6.886873049890063e-07
RHTO_00274	6.266039177182127e-07
RHTO_02927	1.4224078032174613e-07
RHTO_01853	3.28439054414416e-07
RHTO_06882	3.5550420579781793e-07
RHTO_00820	1.7164568660562398e-07
RHTO_03925	4.840197189242002e-07
RHTO_01732	2.2975107136433015e-07
RHTO_02122	1.8904614479480818e-07
SEY1	1.8357995878711255e-07
RHTO_04292	3.870245283824275e-07
RHTO_01365	5.30628396648693e-07
RHTO_05640	1.3125517744811659e-06
RHTO_00582	4.697081367596157e-07
RHTO_00662	7.338657076966987e-07
RHTO_07560	1.6075357024099084e-07
RHTO_01200	6.149257578702213e-07
RHTO_08066	1.5638055073911283e-07
RHTO_06183	4.3197418213760373e-07
RHTO_05732	1.226497451330031e-06
RHTO_06027	2.827726309326938e-07
RHTO_01690	5.606279175381041e-08
RHTO_05321	3.0382046487020805e-07
RHTO_03256	2.839023114873252e-07
RHTO_01633	2.2817591630190465e-07
RHTO_06833	9.79225453478934e-08
RHTO_03880	3.567120679740469e-07
RHTO_00747	4.0232494766072203e-07
RHTO_06453	2.512217812138697e-07
RHTO_05273	3.0220314984937264e-07
RHTO_07273	1.5443419018164293e-07
RHTO_03563	1.0994793769288531e-07
RHTO_02571	2.2208226000142723e-07
RHTO_06848	4.800539572221875e-07
RHTO_04751	4.7225422937133543e-07
RHTO_00488	1.113067210367994e-07
RHTO_03305	2.0434350665142533e-07
RHTO_03120	1.5677459809172734e-07
RHTO_02977	1.9529657581293407e-07
RHTO_00689	1.580144404116129e-07
RHTO_04656	1.1920255058475009e-07
RHTO_03578	9.607907023881172e-07
RHTO_07920	3.0395922486999423e-07
RHTO_04281	3.39127197363249e-07
RHTO_00514	3.0173306883657283e-07
RHTO_08022	2.9331314681249063e-07
RHTO_05661	1.378025105580288e-07
RHTO_05966	3.31936982578585e-07
RHTO_06490	2.4055547927367554e-07
RHTO_01490	3.46501507959009e-07
RHTO_05812	3.2950023444152903e-07
RHTO_01086	3.660268410749614e-07
RHTO_06630	2.3245035644093818e-07
RHTO_01506	1.0139533086483218e-07
RHTO_07236	1.6161162569880501e-06
RHTO_03695	3.811441100664508e-07
RHTO_04835	3.105231732632921e-07
RHTO_03385	2.159136356577529e-07
RHTO_07458	8.216071645606144e-07
RHTO_06270	3.2308600739246307e-07
RHTO_00349	5.390143433918658e-07
RHTO_04871	5.425008463510732e-07
RHTO_00595	1.329216078892926e-07
RHTO_07088	5.300556020051035e-07
RHTO_04163	1.7767823244908983e-07
RHTO_02468	4.292206523885895e-07
RHTO_06799	1.0136901174510304e-07
RHTO_04305	4.81692024609625e-07
RHTO_05962	1.4302419964151759e-07
RHTO_07829	2.2535915528560504e-07
RHTO_04002	1.1064893852634428e-07
RHTO_07856	1.1337554109457706e-07
RHTO_02299	2.8252936054234904e-07
RHTO_06079	1.6293720889667467e-07
RHTO_05197	1.6342432905532663e-07
RHTO_02448	3.8490197362502447e-07
RHTO_07171	6.58876448239603e-08
RHTO_05723	2.8870447697600623e-07
NOP7	2.5179292266171894e-07
RHTO_00781	3.552053918653543e-07
RHTO_03495	1.1642215695114311e-07
RHTO_04750	3.4419317294263644e-08
RHTO_00128	2.433181263909468e-07
RHTO_05068	2.0347100300741982e-07
RHTO_04421	1.020060220558574e-06
RHTO_03911	6.847272143484747e-08
RHTO_05830	3.312369355934841e-07
RHTO_06611	2.0190311744813896e-07
RHTO_03376	2.643613367361548e-07
RHTO_00453	2.4912830888483583e-07
RHTO_07925	6.632576834747106e-07
RHTO_02744	3.235217856493444e-07
RHTO_06149	1.7865669097119053e-07
RHTO_07985	2.4240959777694836e-07
RHTO_01333	3.8063609942090516e-07
RHTO_01914	5.246498817594102e-07
RHTO_05138	3.628473709545793e-07
RHTO_05150	4.905689739931335e-07
RHTO_06900	4.48176940234447e-07
RHTO_03012	2.3544173426845387e-07
RHTO_06852	2.924698682667687e-07
RHTO_03588	4.6336581978153515e-07
RHTO_04594	1.0901482962491167e-07
RHTO_04388	7.641755028007998e-08
RHTO_02980	1.2293330862479957e-07
RHTO_05016	4.7251725062488074e-07
RHTO_05354	4.2481247178527585e-07
RHTO_06917	2.396336793572163e-07
RHTO_02028	1.058436214693901e-07
RHTO_02167	2.54565345043627e-07
RHTO_04023	2.2897542666842036e-07
RHTO_05993	2.6407697915997077e-07
RHTO_04926	3.446930828921613e-07
RHTO_04575	3.4897482967898984e-07
RHTO_04045	1.2333373587896363e-07
RHTO_03042	2.983960099001013e-07
RHTO_04310	2.3011840108311518e-07
RHTO_02952	1.4509832879381452e-07
RHTO_06820	8.740286490622622e-07
RHTO_04716	1.6191621515929947e-07
RHTO_06878	2.4335489040706675e-07
RHTO_08116	1.0405546502880658e-07
RHTO_06020	4.742044220637767e-07
RHTO_04109	2.9029553909076695e-07
RHTO_06276	2.922740764824759e-07
RHTO_00722	2.286196570432625e-07
RHTO_03487	6.685389385977798e-08
RHTO_04355	1.4255871816774027e-07
RHTO_01385	6.552149387933843e-07
RHTO_01603	1.132722323131952e-07
RHTO_04590	2.018581925450176e-07
RHTO_01605	3.5246338034381777e-07
RHTO_03604	7.407901632715517e-07
RHTO_05000	1.7975014727221623e-07
RHTO_07627	9.897302275180893e-08
RHTO_04627	3.326696951580492e-07
RHTO_04389	1.7204509996288e-07
RHTO_04411	3.731790617315458e-07
RHTO_04589	3.746143558150116e-07
RHTO_00719	2.134430218738306e-07
RHTO_06158	4.2446615052109774e-07
RHTO_00225	1.7877631925798319e-07
RHTO_01265	4.4547167096626316e-07
RHTO_02265	4.577696136864869e-07
RHTO_05660	4.044166905130553e-07
RHTO_03466	3.0008167855496897e-07
RHTO_03068	2.7974749049828677e-07
RHTO_04809	2.491582962687383e-07
RHTO_02590	2.4227378343904933e-07
RHTO_00664	2.300361726432604e-07
RHTO_05546	2.1347040861273542e-07
RHTO_02564	1.1904775981378003e-07
RHTO_07663	4.013549217742743e-07
RHTO_01660	3.185880677993796e-07
RHTO_06843	1.2149768441574967e-07
RHTO_02090	4.202634752405332e-07
RHTO_04928	6.229989437144442e-08
RHTO_05621	2.910747079464597e-07
RHTO_07037	8.419341204735566e-08
RHTO_04741	3.648598636859019e-07
RHTO_05820	2.479832541460648e-07
RHTO_05684	1.2199020786789236e-07
RHTO_02605	1.3537034677262064e-07
RHTO_07451	2.401444392961287e-07
RHTO_06295	5.7323541973960113e-08
RHTO_03435	1.9451982251188394e-07
RHTO_07058	3.6813638000521154e-07
RHTO_02904	3.3424562808313733e-07
RHTO_03177	2.1339880749430977e-07
RHTO_04891	3.822499791447503e-07
RHTO_00543	4.7639079830201815e-07
RHTO_07244	2.7035288508226396e-07
RHTO_00613	8.31893937694331e-08
RHTO_04904	3.176889110829525e-07
RHTO_02077	5.784327331703242e-07
RHTO_05020	3.173274691986577e-07
RHTO_02218	4.0420279102242244e-07
RHTO_04235	1.560296786333418e-07
RHTO_02524	1.741855365855707e-07
RHTO_02934	3.597224899945044e-07
RHTO_06359	2.9021166501782984e-07
RHTO_01211	1.6958392406340352e-07
RHTO_02519	2.8388904750746736e-07
RHTO_01176	7.318069112121081e-07
RHTO_03384	3.1410803266336826e-07
RHTO_04947	5.081095024259689e-07
RHTO_06045	3.944334072317103e-07
RHTO_00414	4.505736421940949e-07
RHTO_03432	5.920528719407345e-08
RHTO_05094	1.5448149223635324e-07
RHTO_01680	5.000536107179169e-08
RHTO_00535	1.9294096138452802e-07
INT6	2.885692674801074e-07
RHTO_07766	1.6477585861242389e-07
RHTO_00883	2.2455670897382223e-07
RHTO_00550	2.0630819132902227e-07
RHTO_05995	2.2390907751188357e-07
RHTO_07777	1.1354222334160235e-07
RHTO_02149	4.2952892771821563e-07
RHTO_03423	4.952608131899004e-07
RHTO_04759	4.0226696131822986e-08
RHTO_03252	2.4954746426227207e-07
RHTO_02406	2.386390488441293e-07
RHTO_04360	2.328612161137276e-07
RHTO_00319	6.628291633638609e-07
RHTO_07235	3.530572149667473e-08
RHTO_08083	3.1002134820430216e-07
RHTO_01264	5.244883769081136e-07
RHTO_00004	3.0684942211145476e-07
RHTO_00727	4.260762297751116e-08
RHTO_02551	2.2196541020470144e-07
RHTO_00133	4.554786147690912e-08
RHTO_05386	1.6233728990106719e-07
RHTO_02052	1.4735534443463308e-07
RHTO_07678	1.013617106154943e-07
RHTO_01159	1.4801474873284425e-07
RHTO_06473	1.507082201198104e-07
RHTO_08119	1.5115562582409505e-07
RHTO_02580	1.629045019891228e-06
RHTO_06698	2.760960224665541e-07
RHTO_01790	5.764895100576429e-07
RHTO_01939	6.291471445519136e-07
RHTO_07835	2.5988298952827636e-07
RHTO_04410	9.369135585274501e-08
RHTO_07641	1.45394528866493e-07
RHTO_04357	6.402018620929968e-08
RHTO_05405	5.151601642622779e-07
RHTO_04696	4.410062471588543e-08
RHTO_05876	2.1004500578220037e-07
RHTO_00709	2.71242600083432e-07
RHTO_02616	5.985230032763416e-07
RHTO_02003	2.299742270023674e-07
NAT10	6.339075453769647e-08
RHTO_06083	1.6238729670235728e-07
RHTO_02447	7.130531311042689e-07
RHTO_00284	2.2805334424828072e-07
RHTO_04787	9.923849434357402e-08
RHTO_07240	3.0245296211947893e-07
RHTO_00418	6.07163770068126e-08
RHTO_00822	1.335214567493971e-07
RHTO_03084	1.3060121476739885e-07
RHTO_03032	2.016726240371962e-07
RHTO_06779	3.6377029244931666e-07
RHTO_00652	7.081206964505597e-08
COQ5	3.2503873023112745e-07
RHTO_02047	5.290263089242521e-08
RHTO_02123	1.301508056988163e-07
RHTO_03607	3.118666118875826e-07
RHTO_04795	1.8174774435811557e-07
RHTO_03890	1.3768425196495424e-07
RHTO_02094	2.2961318351333228e-07
RHTO_03740	5.509760785383576e-07
RHTO_04099	2.392138218986276e-07
RHTO_00294	9.275158145904072e-08
RHTO_03599	1.3506290276301174e-07
RHTO_07033	1.3326088548767006e-07
RHTO_00062	6.177507535072051e-07
RHTO_00609	2.863054633914227e-07
RHTO_04181	1.4167815473464955e-07
RHTO_03596	4.039317692817773e-08
RHTO_00199	3.2316392408211665e-07
RHTO_04747	5.6381890163470006e-08
RHTO_03762	4.1123807542467985e-07
RHTO_04748	5.964287931636144e-08
RHTO_07288	2.571226061776325e-08
RHTO_03913	1.4058372034947743e-07
RHTO_05283	8.576610914782278e-07
RHTO_01644	6.721102947450161e-08
RHTO_08020	2.0516278582324036e-07
RHTO_07353	2.384719647583951e-07
RHTO_07998	2.035067448930706e-07
RHTO_00243	1.535518798018051e-07
RHTO_05882	7.0180610697597e-08
RHTO_04223	2.2238062791691474e-07
RHTO_04088	9.03161236991524e-07
RHTO_07486	6.688547647791172e-07
RHTO_02885	6.443538921770644e-08
RHTO_01230	2.224536736179935e-07
RHTO_05908	2.2835784556625778e-07
RHTO_03058	1.2180420259976027e-07
RHTO_00179	4.750509691043887e-07
RHTO_04072	6.825080758894947e-08
RHTO_01847	2.7259978390484136e-07
RHTO_07496	1.8744839037153765e-07
RHTO_07731	5.912593712715078e-07
RHTO_04480	4.378136231238989e-07
RHTO_03019	1.5980328343263218e-07
RHTO_00850	1.382787231670999e-07
RHTO_03581	1.1014193876300713e-07
RHTO_02315	4.0458867538782887e-07
RHTO_00935	5.334130833541135e-08
RHTO_05242	1.232066068241326e-07
RHTO_06598	5.129835968169061e-07
RHTO_07103	1.3497167313083398e-07
RHTO_00176	4.911909654930894e-08
RHTO_01632	9.268918478999819e-07
RHTO_00734	2.2185389757564642e-07
RHTO_02603	9.983353352058622e-08
RHTO_03399	2.595468347166544e-07
RHTO_06235	2.0084228373901885e-06
RHTO_05348	2.9061323007432857e-07
RHTO_01860	8.210648296591325e-08
RHTO_06377	1.2191523214961536e-07
RHTO_02352	1.1113362906341033e-07
RHTO_02678	1.9606087551700855e-07
RHTO_03251	2.0055618254534012e-07
RHTO_02861	1.987612482795367e-07
RHTO_00602	5.56684967542099e-08
RHTO_01872	1.6386521631532176e-07
RHTO_08074	1.5194262842999572e-07
RHTO_05451	2.436717494671098e-07
RHTO_06718	1.9963898278411136e-07
RHTO_03358	2.8741049879221415e-07
RHTO_06288	8.168962521830273e-08
RHTO_07015	8.578112740929695e-08
cyn1	1.900568058154237e-07
RHTO_04669	8.651341829453387e-08
RHTO_04868	2.8857196441886396e-07
RHTO_00196	2.3179372797080482e-07
RHTO_03660	2.2558668064831933e-06
RHTO_03335	1.319448974643295e-07
RHTO_01039	2.0074518012608038e-07
RHTO_02821	3.2128646269384976e-07
RHTO_00557	4.7362951890630024e-08
RHTO_03722	4.132733735658563e-07
RHTO_03764	1.0205387838440998e-07
RHTO_06005	2.6312955153249765e-07
RHTO_04225	1.0386979932673153e-07
RHTO_03160	4.79608652886367e-08
RHTO_00640	9.058379511745722e-08
RHTO_01157	2.1781197981939116e-07
RHTO_05895	1.4532199659642567e-07
RHTO_00848	1.2208786040964916e-07
RHTO_03226	1.885986622092039e-07
RHTO_02886	2.1046766293074198e-07
RHTO_01252	2.4615006249979103e-07
RHTO_00574	3.469689384594819e-07
RHTO_07187	3.078877735106921e-07
RHTO_05567	1.1970080176136693e-07
RHTO_03696	3.9169979914414685e-07
RHTO_00249	2.585329877447853e-07
RHTO_06322	1.969336701611719e-07
RHTO_06037	5.898084386156215e-07
RHTO_01638	3.2345030149816716e-07
RHTO_02459	1.7976166561071925e-07
RHTO_01350	2.415275282651522e-08
BNA1	4.206372588167043e-07
RHTO_01502	1.4638950805370492e-07
RHTO_06643	3.9850751896229934e-07
RHTO_04570	3.948008612382071e-07
RHTO_06951	4.5789232303324016e-07
RHTO_00665	4.647633592578554e-08
RHTO_08019	1.1221337417896845e-07
RHTO_07233	1.2906668674158542e-07
RHTO_01759	1.5250288509274088e-07
RHTO_00454	1.4109560128513786e-07
RHTO_07364	1.0249537609804218e-07
RHTO_06960	1.634253758899589e-07
RHTO_03426	1.8009287805969624e-07
RHTO_05149	2.95855986568593e-07
RHTO_03380	3.199910665395507e-07
RHTO_00007	2.7513803603783006e-07
RHTO_05382	4.138896784186444e-07
RHTO_02270	1.329904878482248e-07
RHTO_06451	2.055270776411769e-07
RHTO_02776	9.278942262399613e-08
RHTO_04999	1.0620138265171343e-07
RHTO_00677	2.772258996743067e-07
RHTO_00410	1.313704524554151e-07
RHTO_00404	1.0282386494857293e-07
RHTO_01093	1.4439501086911938e-06
RHTO_01921	3.291602585608236e-07
RHTO_08114	4.564864583426257e-08
RHTO_04517	1.7421574840955937e-07
RHTO_00470	9.76797221279891e-08
RHTO_03269	2.3320109132527085e-07
RHTO_04848	2.2810982305314517e-07
RHTO_01801	9.966923613972874e-08
RHTO_00819	2.0864108197289193e-07
RHTO_01116	2.115721452121051e-07
RHTO_05663	4.269239902641204e-08
RHTO_04974	2.802373534648254e-07
RHTO_06335	1.6786827422013359e-07
RHTO_01793	9.104028267779914e-08
RHTO_08100	1.8337323434393838e-07
RHTO_03182	3.175319698634654e-07
RHTO_02479	2.5255667635774526e-07
RHTO_03636	6.976162376663537e-08
RHTO_02236	1.0767195042332878e-07
RHTO_00056	1.3515554566605368e-07
RHTO_02778	8.312858962198259e-08
RHTO_07420	2.841305326044751e-07
RHTO_01076	5.1058148787734084e-08
RHTO_01065	4.66652438302433e-08
RHTO_05355	6.596350161824633e-08
RHTO_05176	1.4551837069052843e-07
RHTO_00290	7.044901968399311e-07
RHTO_00666	1.5590831580018723e-07
RHTO_05562	1.9302632998312438e-07
RHTO_00236	9.788640169082604e-08
RHTO_05613	1.0761532936561959e-07
RHTO_06407	2.288106522799836e-07
RHTO_00901	6.769016907400075e-08
RHTO_05077	7.311386325977806e-08
RHTO_05870	2.63675363838255e-07
RHTO_00762	1.149716354211155e-07
RHTO_00957	6.838579714141306e-08
RHTO_04378	5.9506768054886296e-08
RHTO_01267	2.612939556759175e-07
RHTO_00841	1.50655164440607e-07
RHTO_01190	6.384437588705018e-08
RHTO_04598	7.024414004326116e-07
YTM1	1.388829554085691e-07
RHTO_03005	9.075108598192376e-08
RHTO_06123	4.792211892852575e-08
RHTO_04987	1.373528010498702e-07
RHTO_04173	1.2232427880074242e-07
RHTO_02159	2.2049218660913988e-07
RHTO_05160	1.3288986506909878e-07
RHTO_08117	4.864753147763399e-08
RHTO_01030	2.0266548279759833e-07
RHTO_02132	2.109490707088688e-07
RHTO_02721	9.209886445334226e-08
RHTO_00755	7.975126097150186e-07
RHTO_03901	1.0935655478965488e-07
RHTO_03111	9.834909358698893e-08
RHTO_04115	2.956879109071684e-07
RHTO_00119	1.1113069903232866e-07
RHTO_07935	6.748832736933868e-08
RHTO_01444	4.028652560385802e-08
RHTO_07021	1.5246396006872743e-07
RHTO_05579	7.931811602624964e-08
RHTO_00909	4.32800391765176e-07
RHTO_01858	4.2982739160727735e-07
RHTO_05069	2.805158697640637e-07
RHTO_04461	1.380692379157245e-07
RHTO_04927	1.1680859638820574e-07
RHTO_02311	1.5570843076761665e-07
TRM8	1.97887734676766e-07
RHTO_07418	3.783016786576589e-07
RHTO_07880	1.257268425694192e-07
RHTO_02278	6.872485869287433e-08
RHTO_07941	1.621101057021633e-07
RHTO_04568	1.4217720031942647e-07
RHTO_04092	5.4061755643282457e-08
RHTO_07938	4.2254905492144284e-08
RHTO_07249	5.377206815162405e-08
LSM3	7.942291469992473e-07
RHTO_01896	6.038613378066759e-08
RHTO_05018	1.6329845112525222e-07
RHTO_06877	9.666836542592954e-08
RHTO_04675	1.7290298667209428e-07
RHTO_07382	8.912125582734392e-08
RHTO_01889	6.562830687692124e-08
RHTO_02751	1.0607830824399479e-07
RHTO_02266	5.5713511578486126e-08
RHTO_05514	1.6220063746241992e-07
RHTO_05371	2.855365964274684e-07
RHTO_02962	7.012057950142123e-08
RHTO_07722	4.770741353383445e-08
RHTO_06986	6.144491830777211e-08
RHTO_07885	1.3110473549939122e-07
RHTO_03357	5.793600233464752e-07
RHTO_05832	2.9009752503153314e-08
RHTO_06789	1.6417597147856978e-07
RHTO_01636	1.9068119265837117e-07
RHTO_07308	1.9045061333763182e-07
RHTO_05022	1.7226535002656336e-07
RHTO_05999	1.0582471974450804e-07
RHTO_01639	1.3950945426803224e-07
RHTO_01442	3.305849519788236e-08
RHTO_06007	1.3305255307202725e-07
RHTO_02969	1.5911500436520127e-07
RHTO_00395	1.8373717768862607e-07
RHTO_03490	2.2744975383459805e-07
RHTO_08029	1.409348691085535e-07
RHTO_00378	3.8025760339337383e-07
RHTO_04802	4.4198850313655985e-08
RHTO_00790	1.541538846135466e-07
RHTO_07717	6.507594383077535e-08
RHTO_05406	2.2408146665898563e-07
RHTO_05711	3.7448986369938017e-07
RHTO_06059	2.2875687366052487e-08
RHTO_01767	2.0326422738942558e-07
RHTO_05534	2.746757269526952e-07
RHTO_04118	7.836863326886917e-08
RHTO_03732	6.539718779367764e-08
RHTO_00830	5.280155907321449e-08
RHTO_01388	5.4097044378835425e-08
RHTO_04419	2.464522361596961e-07
RHTO_03255	8.268544081399033e-08
RHTO_07889	9.694313429005692e-08
RHTO_06869	5.350305641969724e-07
RHTO_04031	1.2977957714927036e-07
RHTO_03981	6.709079242788362e-08
RHTO_07984	2.7869137503600417e-07
RHTO_06720	2.851678803288145e-07
RHTO_04931	3.7231574751417203e-08
RHTO_03128	2.9808509329656866e-07
RHTO_07047	4.136589503358711e-08
RHTO_02910	4.7167643953688553e-07
RHTO_07075	6.605808368140494e-08
