uniprot	Gene_names	Xexp_1	Xexp_2
M7XZU4	RHTO_00286	1.457403713415636e-05	6.7849874780041665e-06
M7WXH3	RHTO_08104	5.174929968505006e-06	4.977323925226745e-06
M7WZ16	RHTO_00300	1.9607257724932582e-06	2.6195679551986553e-06
M7X159	RHTO_06879	1.6943794757339185e-06	1.571021359874225e-06
M7WKD3	RHTO_05913	3.020750518837789e-06	3.0270917249772556e-06
M7WIR6	RHTO_03331	1.0438057508235214e-06	1.432558216551517e-06
M7WSZ7	RHTO_02062	5.904095718007786e-07	6.986294390824478e-07
M7XRK5	RHTO_07718	5.798565715886131e-07	6.275802847232742e-07
M7WVI3	RHTO_04786	1.9746166322832117e-06	1.4987774783540847e-06
M7WU74	RHTO_01686	2.4558414898866304e-06	3.3633170707311355e-06
M7WGQ5	RHTO_04157	4.819083035820532e-06	5.368779809481889e-06
M7WPZ7	RHTO_03989	2.726649088807676e-06	2.8785926863252558e-06
M7WMK4	RHTO_05253	1.9420312216687462e-07	1.7900286178237914e-07
M7X7Q5	RHTO_00558	2.122735707531987e-06	3.048951584275136e-06
M7X7L3	RHTO_00518	3.3704218006100486e-06	3.3698910293316067e-06
M7XK83	RHTO_02531	8.017994772581931e-07	9.666464547555247e-07
M7WGU8	RHTO_04212	4.281079033868166e-06	4.979916038812959e-06
M7WZ54	RHTO_07462	2.8366512789171833e-06	3.3801970868207458e-06
M7X0K2	RHTO_06875	2.4811424248202934e-06	2.1554255915541145e-06
M7X659	RHTO_00008	5.735792670653525e-06	6.061287614665547e-06
M7WX98	RHTO_00769	1.2601702548344015e-06	1.7572857405013197e-06
M7WIH3	RHTO_03548	7.200168620355576e-07	9.787807919692115e-07
M7X390	RHTO_04951	1.9304889176972814e-07	1.4823642076396288e-07
M7XNZ4	RHTO_01122	1.6267463221109108e-06	1.256615426902794e-06
M7WII9	RHTO_03568	3.9961831733486236e-07	3.661690710030933e-07
M7XMJ5	RHTO_02851	0.00018312485900282404	0.00021263135157771555
M7WEL7	RHTO_05609	3.3023636771782308e-06	3.96514151396548e-06
M7X2I6	RHTO_04720	2.0646307893919296e-06	1.8176546420384146e-06
M7XPG3	RHTO_00202	1.5955113694206407e-06	1.6916722463937195e-06
M7XEA2	RHTO_05984	9.144343382588105e-06	1.0111837293460995e-05
M7XHC3	RHTO_07606	1.2090151278381289e-05	9.391979688808672e-06
M7WLV3	RHTO_01547	9.266735975932271e-07	4.5957753553249075e-07
M7XJZ1	RHTO_03397	2.559024014896499e-07	2.4730096474643206e-07
M7XHM1	RHTO_04183	4.901498552608056e-06	3.970613881183492e-06
M7X0V7	RHTO_07000	3.3914678649254656e-06	7.266373862132344e-06
M7XM76	RHTO_02745	4.913569493793049e-07	5.511659692388109e-07
M7X0D3	RHTO_07304	3.0332294415311155e-06	3.386139304869361e-06
M7XV41	RHTO_06117	8.669171338031552e-07	7.470241205826232e-07
M7WLH0	RHTO_05630	1.474183083405266e-05	1.4597443658294223e-05
M7XUA4	RHTO_06867	8.414554548479834e-06	4.8064723894396696e-06
M7WUP8	RHTO_06311	6.957270396214946e-06	7.00122758251019e-06
M7X6B7	RHTO_00314	8.933719707502913e-06	7.328608194774602e-06
M7WML5	RHTO_05228	6.596729252143263e-06	4.0319623177139066e-06
M7XJR6	RHTO_03327	3.954500289465725e-06	4.318928871239144e-06
M7WDV4	RHTO_05854	2.411674544894147e-06	2.835177536716396e-06
M7XRT0	RHTO_07803	8.532653444323302e-08	1.0614353892372385e-07
M7WUX5	RHTO_01725	1.0433218703379615e-05	1.1918772834052042e-05
M7WMP3	RHTO_04513	4.998109169700229e-07	5.629318048778861e-07
M7WLN2	RHTO_05343	3.50610636905726e-06	2.6974883957308856e-06
M7WWW6	RHTO_02839	1.705386978049988e-06	1.6649496924350056e-06
M7XTY9	RHTO_06752	1.2112299530479629e-06	1.0592320970061666e-06
M7X7K9	RHTO_04179	3.7614140948394967e-06	3.934746127542187e-06
M7WMJ0	RHTO_05198	7.44511063000007e-06	8.465148118267473e-06
M7XQ37	RHTO_01067	1.7791143327341206e-06	1.9118406155785698e-06
M7XNS9	RHTO_01480	5.765392898141087e-07	1.0956901499365617e-06
M7WXL1	RHTO_03075	1.3328627698281563e-05	1.094426482358377e-05
M7WP41	RHTO_01046	2.7406441421757774e-06	3.5548047954540935e-06
M7WXM4	RHTO_07686	2.835083595499103e-07	2.5155740412146444e-07
M7XII7	RHTO_03776	2.1602639166183708e-07	2.2200657966209478e-07
M7WKK5	RHTO_06393	6.799112368048391e-06	6.4089660034826915e-06
M7XXZ4	RHTO_02881	1.769558678983675e-06	1.6073244380486292e-06
M7WSC8	RHTO_02209	3.625258028865098e-06	2.6122153653360738e-06
M7WNK5	NIP1	6.791510468565413e-07	6.073805054610504e-07
M7XNS5	RHTO_03298	8.361144790029462e-07	5.918806876214775e-07
M7X2P9	RHTO_06384	1.5786995484173722e-05	1.1272332296333273e-05
M7XEQ0	RHTO_01048	4.2074456623778154e-05	3.887135410491924e-05
M7XFE4	RHTO_00838	4.696799199219618e-06	5.246929652814075e-06
M7WSH8	RHTO_02301	1.621559409248787e-06	1.7170247842186875e-06
M7XHL1	RHTO_07118	2.0748509767577865e-06	1.5938939827086696e-06
M7XJ78	RHTO_03757	2.20066196013801e-06	1.674585889912621e-06
M7WI80	RHTO_03731	2.8509565003183824e-06	2.571674876365541e-06
M7XSK8	RHTO_07550	1.0922923996062538e-05	1.0327581437888812e-05
M7WL24	RHTO_05802	1.0796738372963786e-06	1.1230182768094157e-06
M7XJI1	RHTO_06058	1.6531278129749038e-06	1.655543607563994e-06
M7WSB2	RHTO_07196	3.2491953896783237e-06	3.773829816739418e-06
M7XY86	RHTO_02961	1.960570245899723e-06	2.054537369219806e-06
M7X3R5	RHTO_06504	1.751069920821116e-06	2.2870053314047766e-06
M7X2J1	MEF1	3.95864252891923e-07	4.5430276953109376e-07
M7XPE6	RHTO_01303	4.78862543067929e-06	3.829018859589912e-06
M7XIA4	RHTO_03922	3.7516217028836323e-06	4.89140535105775e-06
M7WP94	RHTO_04210	6.299082904120971e-07	7.207702070178988e-07
M7WEJ0	TIF32	7.222666069138032e-07	8.691171689331204e-07
M7WKA2	RHTO_06536	1.0604130992264634e-06	1.1029117739786054e-06
M7XD32	RHTO_01341	8.703028389694537e-08	8.649083549060956e-08
M7WWF5	RHTO_00710	2.6210660296566954e-06	2.9474319955020776e-06
M7WYA7	RHTO_07695	4.7483187614232544e-06	8.043044673445968e-06
M7WIH9	RHTO_03558	6.287947112533285e-07	5.437812252280297e-07
M7XYM0	RHTO_03126	8.659886091909364e-07	6.111889378025615e-07
M7WKX0	RHTO_05784	4.243937706032206e-06	3.938891898892866e-06
M7XAJ6	RHTO_02358	5.13885528276354e-07	1.3900435592218985e-06
M7WFJ0	RHTO_05134	9.523411725831788e-07	8.852817254233463e-07
M7WP17	RHTO_01016	0.00013240913364186157	0.00010765162912682463
M7WNG0	RHTO_04563	9.798038898680082e-07	8.811065633093894e-07
M7X4N6	RHTO_05737	9.84605877504772e-07	2.2458274241090865e-06
M7X6J7	RHTO_00409	5.803082348920588e-06	7.063122822412598e-06
M7XWZ6	RHTO_04933	9.103762025683301e-06	9.979204460574506e-06
M7WW72	RHTO_05017	3.18757133329374e-07	2.5388411726374007e-07
M7X6S8	RHTO_00183	7.080011695170401e-06	8.175445386391077e-06
M7X1F1	RHTO_06989	2.206093686826323e-06	2.6071065077189798e-06
M7XD58	RHTO_06702	1.609228154660236e-06	1.0643452066316712e-06
M7X896	RHTO_03928	9.78507699339269e-07	1.0230068773937154e-06
M7WK31	RHTO_02463	4.894213269168341e-06	4.301798421572037e-06
M7WKW0	RHTO_05872	1.8410917017354028e-06	2.075643722466824e-06
M7WXL9	RHTO_03085	2.6561746559231115e-06	2.8521635235027406e-06
M7X9C2	RHTO_03515	4.914530987646902e-06	4.570602573130902e-06
M7WTP4	RHTO_01927	6.359087118985425e-07	6.818270586295661e-07
M7WWF7	RHTO_05117	3.1653185768013622e-06	3.889547300486452e-06
M7WVH5	RHTO_01311	1.5512691268183032e-07	1.397014991253641e-07
M7XQK1	RHTO_00612	7.144730697963771e-07	6.287132871933758e-07
M7XPF9	RHTO_00197		8.04569356406842e-08
M7Y0M8	RHTO_00556	3.867109456231197e-06	3.6826000613885592e-06
M7XPQ5	RHTO_00947	2.9937258844853357e-07	1.6311958760518366e-07
M7X7R8	RHTO_00568	1.2720913337464047e-07	9.306240280671813e-08
M7X0A1	RHTO_07269	5.408846117251393e-06	7.781120090692154e-06
M7XKF0	RHTO_02591	1.7548585233877794e-06	1.8728241026706109e-06
M7WKL1	RHTO_02331	1.8271351501210396e-06	1.5489708991354659e-06
M7X7A4	RHTO_00388	2.8883229674913913e-06	2.625381178062208e-06
M7XK91	RHTO_06273	1.259754596052464e-06	1.270108200771651e-06
M7WEV1	RHTO_05520	4.834632488115988e-06	6.489252031581181e-06
M7WWS9	RHTO_02799	6.626452728717295e-06	7.785129463167518e-06
M7XRU1	RHTO_07813	2.9650443683749967e-06	9.426419655937671e-07
M7WYJ5	RHTO_07795	4.265747576404597e-06	4.322517771223651e-06
M7WQJ3	RHTO_08140	3.118025933620615e-06	3.1130535238914187e-06
M7X6S3	RHTO_00494	9.225588703165292e-07	1.0301478652899336e-06
M7WNL4	RHTO_04436	3.852609849918934e-06	4.58341957291648e-06
M7WHN9	RHTO_03795	1.4212509128232898e-06	1.518027557853902e-06
M7WQ73	RHTO_08030	3.216426864037528e-07	4.018622640505714e-07
M7WXF0	RHTO_00824	3.125925105242713e-06	3.841551031336941e-06
M7X651	RHTO_00234	1.1606375800365193e-06	1.3244255043341017e-06
M7XPW9	RHTO_00987	2.5928969825174164e-07	2.1676823399086907e-07
M7WLW8	RHTO_01562	3.931804894455947e-06	4.660015586267701e-06
M7WLJ5	RHTO_01843	4.098828742642712e-06	4.591243890559954e-06
M7WXQ3	RHTO_07721	1.085473496759419e-05	1.247223619319894e-05
M7WUH8	RHTO_06231	1.3518979760392932e-06	1.533146111589964e-06
M7XJX2	RHTO_06168	8.923444515703913e-07	1.0825913963475386e-06
M7XQ28	RHTO_01057	3.1376937984971683e-07	3.163707958717948e-07
M7XN38	RHTO_03047	2.0255947516667503e-06	1.7997990402455811e-06
M7X6C3	RHTO_05161	4.873136267646773e-06	3.833071714248802e-06
M7WHY4	RHTO_03630	8.498153001161346e-06	9.021561732728367e-06
M7X2S6	RHTO_04588	4.227326612119667e-07	3.62444932565728e-07
M7XZK8	RHTO_00181	6.7238454856141095e-06	6.40915357368241e-06
M7XYI9	RHTO_03086	6.504101981230749e-07	5.751915728340188e-07
M7WKG7	RHTO_06525	2.510775328841116e-07	2.7164835298757724e-07
M7WRU4	TIF34	3.86379117971616e-06	4.223746525947992e-06
M7WR11	RHTO_07863	9.333495258491119e-06	1.017445793043274e-05
M7WM21	RHTO_05458	8.182711460423882e-06	7.284739365516991e-06
M7XHB5	RHTO_04328	2.601046736599886e-06	2.6614540221822414e-06
M7WRR0	RHTO_02528	4.105440864109513e-06	4.096773453257647e-06
M7X730	RHTO_04258	1.8093606495862426e-06	1.955336868237065e-06
M7WMT2	RHTO_05318	3.0369794636329694e-07	3.3348769692999915e-07
M7XZN0	RHTO_00216	2.0028713871145752e-05	2.434448821295756e-05
M7XG73	RHTO_07719	3.944638493207585e-06	4.8467362669998925e-06
M7XMM3	RHTO_02877	1.5266002570515664e-06	1.237154233605228e-06
M7X4A4	RHTO_02671	5.970053723444065e-07	7.737044972419127e-07
M7WYU2	RHTO_07573	3.765660301169574e-07	3.897622864612525e-07
M7WPW0	RHTO_00856	3.552253501079954e-06	3.946647935265561e-06
M7X6G2	RHTO_00098	4.1833722684474476e-07	3.5032120954690707e-07
M7WFS5	RHTO_05194	3.92782275469471e-07	4.730940727722625e-07
M7WU76	RHTO_01906	8.80844740750638e-06	4.524594570559929e-06
M7WZ76	RHTO_00370	6.477784067496821e-06	8.097061315391343e-06
M7XBP3	RHTO_02050	2.721648767033617e-07	1.6858249153735932e-07
M7WD50	RHTO_06450	3.839259281917577e-06	5.119591820352381e-06
M7XKI7	RHTO_02621	4.982329635707805e-06	5.812578441877462e-06
M7WE73	RHTO_05647		
M7WUH0	RHTO_01358	4.8161746163808065e-06	3.920288945846719e-06
M7WNS4	RHTO_04226	5.651836334187969e-06	5.766532014128418e-06
M7XNV8	RHTO_00027	9.89728024141248e-07	4.786636731717134e-07
M7XPW4	RHTO_00397	8.609064157945809e-07	6.846776914268296e-07
M7XX52	RHTO_05003	1.3483349271530288e-05	1.496340918443352e-05
M7X2C9	RHTO_04665	3.259452092971036e-06	3.392348556485038e-06
M7WK24	RHTO_02453	1.3259788184324492e-06	1.2085271053947088e-06
M7XV63	RHTO_06137	2.809183735776086e-07	2.9595111701277e-07
M7XUZ4	RHTO_06072	1.964489184836609e-06	1.3802927939864685e-06
M7XJ27	RHTO_03712	3.961527421978443e-07	4.225762965364462e-07
M7XE10	RHTO_06481	2.758070579132961e-06	2.616887754894089e-06
M7WX26	RHTO_02900	2.897174573056503e-07	2.0793933261298309e-07
M7XHC0	RHTO_07601	4.154812437757043e-06	4.604637232479722e-06
M7WUY9	RHTO_01105	3.149406086917435e-06	6.472045168146993e-06
M7XTZ4	RHTO_06757	8.832749658140725e-07	9.143213249697173e-07
M7XKD8	RHTO_02581	3.00405449050946e-06	2.991931960408145e-06
M7WDZ0	RHTO_05740	8.583641621981995e-07	8.208308183672874e-07
M7WGP2	RHTO_04142	1.9324630498049145e-06	1.7568503422676088e-06
M7XLJ5	RHTO_04924	9.77023034676521e-07	1.3748643458381218e-06
M7WKR4	RHTO_01947	1.0750183275813327e-06	9.050425634923587e-07
M7XKF7	RHTO_02596	4.82482211221374e-07	2.936800283397453e-07
M7XYP9	RHTO_03162	6.059623388652874e-07	9.102696052683422e-07
M7XID1	RHTO_07378	3.0057474212380895e-07	4.770301570191771e-07
M7X0E8	RHTO_07319	5.648988331389332e-06	4.744647206884005e-06
M7X0I8	RHTO_07354	3.204296098910413e-06	3.1009084454742354e-06
M7XQ05	RHTO_01032	4.752418391591172e-06	5.134380394841447e-06
M7X2E8	RHTO_04685	1.1434804983652837e-06	1.0201196638182138e-06
M7WF31	RHTO_05404	4.125197828476904e-07	2.605715402509908e-07
M7WT77	RHTO_06811	3.811380715761891e-06	3.558137039336925e-06
M7WPB5	RHTO_00661	7.722879747357138e-07	8.268223986937699e-07
M7WUF2	RHTO_06216	3.487310680648505e-06	2.9558830772809073e-06
M7WWD6	RHTO_00685	3.0761805719455827e-07	3.129496946161125e-07
M7XGU2	RHTO_07436	7.273669223406224e-06	7.672914003725287e-06
M7WS36	RHTO_02150	2.311516781959012e-06	8.516877034596185e-07
M7X709	RHTO_04465	5.323518345105604e-07	7.664058311008904e-07
M7WVZ3	RHTO_01240	5.922827479748578e-06	5.525378976479092e-06
M7X4M5	RHTO_05727	1.3834496026597547e-06	1.5394337244643119e-06
M7WNU6	RHTO_04246	4.124242050785679e-06	4.021635210013003e-06
M7X7A8	RHTO_04334	6.432881469140201e-06	6.653586774793678e-06
M7WI54	RHTO_03701	2.651272553896462e-06	2.847100844733659e-06
M7WJ97	RHTO_06700	1.7967970743745155e-06	1.8240327222964706e-06
M7X2J2	RHTO_06309	5.842964040750031e-07	5.7464319526636e-07
M7WPL3	RHTO_00771	1.938202730023568e-06	2.2639528513383384e-06
M7WKA4	RHTO_05883	8.682184189996329e-07	5.227311867309358e-07
M7WS43	RHTO_02272	2.3918920525712533e-06	1.7487930675021339e-06
M7XW07	RHTO_04606	8.044908433632318e-07	6.7366576021615e-07
M7XN52	RHTO_01683	1.2861589817823754e-07	9.985092362810884e-08
M7XML8	RHTO_01884	9.950934074787728e-07	8.296175062414243e-07
M7WFY9	RHTO_04519	2.2514099383214554e-06	2.420637211692463e-06
M7WW26	RHTO_04957	8.565371038260302e-07	8.031144719765981e-07
M7XIH3	RHTO_06738	2.477644745644497e-06	2.2003465377222397e-06
M7X7T4	RHTO_04244		6.692408630286871e-06
M7X7H5	RHTO_04149	4.692856132857925e-06	7.343097603469961e-06
M7XFZ0	RHTO_08097	7.241872123606301e-07	1.3433660533497614e-06
M7WUS2	RHTO_06336		9.040743852007217e-07
M7XF80	ADI1	2.5784308006417656e-06	2.451069641550639e-06
M7WKS2	RHTO_05739	1.0994670595458065e-06	2.6777759502459846e-07
M7X6B9	RHTO_00058	4.757111006321751e-07	5.47698718224468e-07
M7X413	RHTO_02808		3.506671875592629e-06
M7X2S0	RHTO_04583	1.1726308733797186e-06	1.3914108874136095e-06
M7XYK4	RHTO_03106	9.5327189976049e-06	1.0450914118485625e-05
M7X982	RHTO_03470	2.7799527133399363e-06	6.3284029130917795e-06
M7WS69	RHTO_07146	2.938669143454377e-05	2.479204865608908e-05
M7WG12	RHTO_04549	2.453408238615094e-06	3.4497307164297767e-06
M7WS33	RHTO_02643	7.745828359131626e-07	9.081821222211466e-07
M7WXT6	RHTO_07761	2.3051907875919313e-06	2.0025122954384256e-06
M7X4M9	RHTO_03004		
M7XPM3	RHTO_00287	1.048063515141926e-06	1.3443881555037533e-06
M7WR46	PRT1	6.463407805189541e-07	1.1580595668948846e-06
M7WLQ1	RHTO_05685	2.3382810533012815e-06	2.2479807956621657e-06
M7XJ70	RHTO_07003	9.504068630862415e-07	2.0872117506459503e-07
M7XLB3	RHTO_02143	6.580078746735048e-07	8.036211347184884e-07
M7X8P7	RHTO_03847	5.927386920963883e-07	4.565802750599207e-07
M7WUQ8	RHTO_06321	1.1550427444118742e-06	1.1383059474433663e-06
M7WEP1	RHTO_05460		2.5668404071800164e-06
M7X5S2	RHTO_03169	3.9391167591175474e-06	1.6305124473912077e-06
M7XPD6	RHTO_00167	1.080670614284691e-06	1.935878446912612e-06
M7XCN1	RHTO_01599	4.859164260826959e-07	4.3380960019353736e-07
M7XKJ8	RHTO_04577		2.4798295012818766e-06
M7XJQ5	RHTO_06113	2.2115259087402063e-06	2.123139235383494e-06
M7WV38	RHTO_01166	2.8214902987235594e-06	2.744213626245525e-06
M7WFT8	RHTO_05209	3.6628747038455912e-06	2.545742765044083e-06
M7XAV4	RHTO_02178	2.057710410133792e-06	2.0604908523765556e-06
M7WRB3	RHTO_07439	4.253423678046072e-07	3.833013521037096e-07
M7WIL9	RHTO_03603	2.9670101442693655e-06	2.7579823927480895e-06
M7WCM1	RHTO_06672		9.646073215284646e-08
M7XMD3	RHTO_01784	2.1723171562583865e-06	1.978257560070605e-06
M7XYH2	RHTO_03066	1.398519985524152e-06	1.328615405269618e-06
M7WSH3	RHTO_02257	4.4693946366506853e-07	4.790526821500114e-07
M7WYH6	RHTO_07775	7.183624065696638e-07	6.12953394406421e-07
M7WTG7	RHTO_06921	8.331968669687926e-07	1.022757362480008e-06
M7XTB2	RHTO_07202	1.0301407416157594e-05	1.2884724085863196e-05
M7WYF4	RHTO_00085	7.299911756791399e-06	7.644932364828425e-06
M7WF27	RHTO_05399	8.168733501713822e-06	1.6504121961597425e-06
M7XUU6	RHTO_06022	1.2728198939395221e-06	8.40819763788162e-07
M7WXU2	RHTO_03166	7.5499275952488335e-06	9.105645539543814e-06
M7XYL6	RHTO_03121	4.037746978711862e-06	5.548570681733096e-06
M7XSU5	RHTO_07625	1.0149008369834856e-06	5.0004448155354e-07
M7X0T7	RHTO_06769	7.998513162733176e-08	8.105490178412568e-08
M7WIQ2	RHTO_03321	1.937220705494643e-06	1.5937229029712107e-06
M7XVT2	RHTO_06352	2.3266013723899348e-07	1.756298122105234e-07
M7XDG9	RHTO_01496	5.988178683545978e-07	5.408407816870321e-07
M7WI10	RHTO_03656	1.2924502684993227e-06	6.027056247043704e-07
M7WYB0	RHTO_07700	3.146996099523816e-07	2.8901973884666955e-07
M7XMJ0	RHTO_01849	7.246341516731128e-07	5.578289174622021e-07
M7WK23	RHTO_06449	2.083688141068835e-06	2.1396230472593667e-06
M7WRH5	RHTO_02599	1.0741826821925773e-05	8.471799024906837e-06
M7X6U6	RHTO_04405	4.4739442883359075e-07	3.2624780889758095e-07
M7X9H8	RHTO_03600	1.449121180626779e-06	1.3661145776105068e-06
M7XK44	RHTO_03457	1.1721699866595968e-06	6.9535148588651e-07
M7WXY7	RHTO_08068	4.910742678856263e-06	4.833160617442263e-06
M7X3E8	RHTO_06625	2.443143483781717e-06	2.2710451958000443e-06
M7X1C7	RHTO_06125	3.2400205714415356e-07	3.7979600225705677e-07
M7XLS6	RHTO_05039	1.2747858299222487e-07	1.6831055420091256e-07
M7WYK1	RHTO_00125	3.3329929548035994e-06	3.788261462795871e-06
M7WKZ4	RHTO_05912	3.3376410431573236e-06	3.255978322732379e-06
M7X7J6	RHTO_00498	2.89763962739018e-06	3.0994264511176138e-06
M7XII4	RHTO_06748	2.606650022807448e-06	2.497883034481902e-06
M7X6S6	RHTO_00178	1.4416920286492115e-05	1.545944142918361e-05
M7XN47	RHTO_01678	1.0356560710800618e-07	8.469363382524867e-08
M7XBR4	RHTO_02070	5.045207317270539e-06	8.827460803530028e-06
M7XKT4	RHTO_04673	2.690506037450441e-06	2.4920173675512664e-06
M7WCJ7	RHTO_06682	2.3226680775569885e-07	1.785961643995046e-07
M7WVK0	RHTO_04801		2.7414762638742553e-07
M7XXS3	RHTO_02800	1.5374111705471712e-06	1.4978829781230984e-06
M7X4F7	RHTO_05801	1.5126704060182383e-06	1.3466110648138778e-06
M7X6G0	RHTO_00369	7.858636491364161e-07	1.045409570236754e-06
M7XP66	RHTO_01208	1.2747580028371607e-06	1.7072481246690044e-06
M7WX90	RHTO_00759	5.114137053100157e-06	2.861448141331221e-06
M7XNG2	RHTO_01370	2.0921610243317237e-07	1.9627091401942639e-07
M7X3A8	RHTO_04971	1.9856067225409933e-06	2.1760450257989856e-06
M7XLT9	RHTO_02024	3.2554121286303134e-06	4.456497945661069e-06
M7WJU4	RHTO_06526	6.765209795056673e-06	9.21589270166452e-06
M7WQL8	RHTO_03597	4.9125757342411e-06	1.0414018879052015e-06
M7WW82	RHTO_00625	7.23203209035297e-07	8.369724377946041e-07
M7WFA3	RHTO_05270	4.868400124450751e-06	5.419645535733608e-06
M7WZC3	RHTO_00425	1.5635703414518432e-06	1.2668305050012243e-06
M7XI91	RHTO_03906	4.900569080641597e-07	4.193623147301907e-07
M7X456	RHTO_02848	6.883552486415962e-07	5.272725599300272e-07
M7WUN0	RHTO_01398	8.909574947837597e-07	9.193016378908897e-07
M7XN72	RHTO_03087	4.3984959333199945e-06	4.728057664871351e-06
M7WEK6	RHTO_05594	6.864363542035263e-06	7.117892302023891e-06
M7XJT3	RHTO_03342	1.1557579153719323e-06	9.651129354080358e-07
M7WPA0	RHTO_00641	5.130453055731391e-06	6.110026341964711e-06
M7WJN6	RHTO_02645	4.2226116513354397e-07	3.8330810877903026e-07
M7X2D0	RHTO_06239	1.7128088034170763e-06	1.8757867658366518e-06
M7WVZ0	RHTO_04912	1.6687299383767653e-06	2.2341303496579885e-06
M7WFU6	RHTO_05219	7.560432173190675e-07	4.678467319288402e-07
M7WLM7	RHTO_05338	7.774768214189385e-07	9.510286664044044e-07
M7XPI5	RHTO_00237	1.9176853916495107e-06	2.8777499982496396e-06
M7XPD8	RHTO_00172		5.285693589145515e-07
M7XP52	RHTO_00112	2.5196589195333317e-07	3.2702936043312563e-07
M7X6U4	RHTO_00203	5.696852474086179e-07	6.739539794942951e-07
M7XNM9	RHTO_03258		4.896072245506438e-06
M7WW73	RHTO_01090		6.847599402119204e-08
M7XZN3	RHTO_00221	5.268197487954672e-07	3.84408466290955e-07
M7WH48	RHTO_04054	5.264227266577728e-06	5.18902884189378e-06
M7XD79	RHTO_06693		2.0893286275437306e-06
M7X6U8	RHTO_00208	3.351102336240142e-07	3.969931246509685e-07
M7X332	RHTO_07066	1.4363435857598435e-06	2.180535766534762e-06
M7XIX9	RHTO_06898	5.722362200690977e-06	6.247218000814162e-06
M7WYG4	RHTO_07765	6.337444237190076e-07	7.857917286917999e-07
M7XXT6	RHTO_02815	8.707171228793792e-07	7.679806057296932e-07
M7WM80	RHTO_05523	1.047255732395665e-05	1.0165315783989108e-05
M7WJ06	RHTO_03406	4.384038763347954e-06	4.9148761334949915e-06
M7WWU9	RHTO_00855	2.0931428577889875e-07	5.031629337399227e-07
M7XMW0	RHTO_01583	5.342565563179086e-07	5.353919245854895e-07
M7WYD3	RHTO_07730	3.828185083626303e-06	3.4912488574883905e-06
M7WT26	RHTO_02087	4.5850526111256804e-07	5.689094998182383e-07
M7WYS5	RHTO_07881	1.2200490997849847e-05	1.3936218863298477e-05
M7WNN9	RHTO_04196	1.9563485982811148e-07	1.521199658055246e-07
M7WUV0	RHTO_01493	2.065413073729364e-07	2.653198184644598e-07
M7X6W7	RHTO_04425	8.429797054487895e-07	7.602949581884009e-07
M7WQD3	RHTO_08080	2.2538256745585463e-06	8.897049583942744e-07
M7XKU3	RHTO_04683	2.9972547826725524e-06	3.2019143476625117e-06
M7X3Q0	RHTO_04905		4.791050470766959e-06
M7WS84	RHTO_02277	8.181401603124067e-07	9.57883907594425e-07
M7WUR2	RHTO_01443	3.274194956226859e-07	3.390955968868325e-07
M7WZ66	RHTO_07472	5.197176763967924e-08	5.622473958074962e-08
M7WTT0	RHTO_01735	5.348098943706347e-07	5.206690214062649e-07
M7XCY6	RHTO_01709	1.2471764634240736e-06	1.3491133648473336e-06
M7X5E3	RHTO_03027	1.3284153098878707e-06	1.1477369183695888e-06
M7XGU4	RHTO_04535	2.892555640747059e-06	3.234985282657759e-06
M7WLX6	RHTO_05582	3.774312842710225e-07	4.2803030766341934e-07
M7X0E7	RHTO_06810	2.830997424521239e-06	2.9387126766821e-06
M7WXF3	RHTO_03020	7.057079941521636e-07	7.450046401515637e-07
M7XN46	RHTO_03057	3.007668597772175e-06	3.442315399202264e-06
M7WZD3	RHTO_07185	3.4755552681175105e-07	6.714114711016715e-07
M7XAL7	RHTO_02385	2.014340724690687e-06	1.4329054996208102e-06
M7XAQ2	RHTO_02430	4.0146900429738075e-06	4.6363772514812654e-06
M7WQ90	RHTO_08045	1.084835898585913e-06	6.449124493874578e-07
M7XJC1	RHTO_06008	4.3841211174244137e-07	9.977144251457658e-07
M7WJX8	RHTO_02388		1.6294814462840305e-07
M7XUQ1	RHTO_07027	7.676768292695614e-06	1.0131910012086636e-05
M7WMQ2	RHTO_01434	6.305174768438101e-07	6.154759858887136e-07
M7XCG8	RHTO_01529	2.4773917019851676e-06	2.6858582122547143e-06
M7XB86	RHTO_02309	1.6875427290038924e-06	1.873620203697057e-06
M7X2F3	RHTO_04690	1.2933590319542357e-06	1.3193614340342323e-06
M7X5A2	RHTO_02978	2.799575046381559e-07	3.2580457356480177e-07
M7WHP5	RHTO_03800	8.156328989862157e-07	9.588665101797973e-07
M7WQH5	RHTO_08115	2.1709331540484152e-08	2.200198285781924e-08
M7WQC9	RHTO_03472	1.2708551576681591e-06	1.6653349508576434e-06
M7WN48	RHTO_05192	8.895874189200486e-07	8.845196859705229e-07
M7WSC3	RHTO_02179	8.576947709457429e-07	7.700192177678381e-07
M7WX53	RHTO_08014	1.184770088082093e-07	1.297255418485314e-07
M7WVJ4	RHTO_01527	3.111632859639834e-07	3.0813759146915233e-07
M7X786	RHTO_00368	9.866417899879245e-07	6.422657651402217e-07
M7WQK2	RHTO_03699	1.1345362436631196e-05	1.2431455810737763e-05
M7X192	RHTO_06919	6.445597986913213e-06	6.650238022005131e-06
M7WIC5	RHTO_03473	1.101694792104684e-06	1.4128287539436253e-06
M7WV51	RHTO_01181	3.3844968674034394e-06	3.4719977445626664e-06
M7XJR2	RHTO_03322	4.7521249606603144e-07	3.6804062301903695e-07
M7WYY1	RHTO_07402	1.2407129663487775e-06	7.800703746862801e-07
