prot_IDs	usage
prot_M7WYU1_exchange	0
prot_M7WYZ8_exchange	9.80761848465772e-05
prot_M7WZ16_exchange	0
prot_M7WZ39_exchange	0
prot_M7WZ44_exchange	0.0222528456155765
prot_M7WZC2_exchange	0
prot_M7WZC3_exchange	0.558737604322578
prot_M7WZE5_exchange	0
prot_M7WZG4_exchange	0
prot_M7WZJ7_exchange	0.047079395973524
prot_M7WZV2_exchange	0
prot_M7X080_exchange	0
prot_M7X0B3_exchange	0
prot_M7X0E7_exchange	0
prot_M7X0J8_exchange	0
prot_M7X0P4_exchange	0.0423358751736106
prot_M7X0P7_exchange	0
prot_M7X0R7_exchange	0.0806379406289277
prot_M7X0T7_exchange	0.0902543273241359
prot_M7X0Y9_exchange	0
prot_M7X0Z1_exchange	0
prot_M7X101_exchange	0
prot_M7X109_exchange	0.421306189751734
prot_M7X137_exchange	0.00976890698349503
prot_M7X192_exchange	0
prot_M7X1C7_exchange	0
prot_M7X1E3_exchange	0.0260187606330443
prot_M7X1K9_exchange	0.029445977157585
prot_M7X1R6_exchange	0.0220583183365585
prot_M7X1T3_exchange	0
prot_M7X1X8_exchange	0
prot_M7X2B5_exchange	8.7842714576253e-05
prot_M7X2F3_exchange	0.530709695997086
prot_M7X2H6_exchange	0
prot_M7X2J2_exchange	0.0286279642861715
prot_M7X2V8_exchange	0
prot_M7X2Z7_exchange	0.00199260692468349
prot_M7X302_exchange	0
prot_M7X304_exchange	0
prot_M7X369_exchange	0.0374697511297132
prot_M7X3A8_exchange	0
prot_M7X3F9_exchange	0.00206131545865868
prot_M7X3G0_exchange	0
prot_M7X3J1_exchange	0
prot_M7X3P9_exchange	0
prot_M7X3R7_exchange	0.0916765716214994
prot_M7X3V9_exchange	0.020299405438459
prot_M7X3Z4_exchange	0.0246593176689039
prot_M7X450_exchange	0
prot_M7X456_exchange	0
prot_M7X476_exchange	8.17411078576542e-05
prot_M7X4A4_exchange	0.123290884254237
prot_M7X4L7_exchange	0.00127685086172253
prot_M7X4N6_exchange	0
prot_M7X4W9_exchange	0
prot_M7X4X3_exchange	0.00133512630777094
prot_M7X560_exchange	0.122483327168935
prot_M7X586_exchange	0
prot_M7X5E3_exchange	0
prot_M7X5F4_exchange	0.0923473122985322
prot_M7X5G5_exchange	1
prot_M7X5H7_exchange	0.0124825884089139
prot_M7X5V2_exchange	0
prot_M7X622_exchange	0
prot_M7X688_exchange	0
prot_M7X689_exchange	0.00487408450182136
prot_M7X6B9_exchange	0.00788475743369997
prot_M7X6F0_exchange	0.0493637069488888
prot_M7X6G2_exchange	0.153502231327832
prot_M7X6H1_exchange	0.00121139461982833
prot_M7X6L5_exchange	0
prot_M7X6L8_exchange	0.0439836065982508
prot_M7X6P6_exchange	0
prot_M7X6S3_exchange	0.117217063194979
prot_M7X6U2_exchange	0.0882731499996361
prot_M7X6U6_exchange	0.0347544497299944
prot_M7X6W7_exchange	0
prot_M7X6W8_exchange	0.122483327168935
prot_M7X6X3_exchange	0.235252985772255
prot_M7X6Z4_exchange	1.81906974743534e-06
prot_M7X711_exchange	0.00562271990675203
prot_M7X749_exchange	0.0264249650594063
prot_M7X774_exchange	0
prot_M7X791_exchange	0
prot_M7X7A4_exchange	0
prot_M7X7L3_exchange	0.00816338812316581
prot_M7X7Q5_exchange	0.000262868851861955
